length	config	time
6.30899	23.416	112
6.41552	25.6307	935
6.38277	34.2039	292
5.69959	23.4323	472
6.34485	29.3824	159
5.81366	29.1883	348
6.40748	26.5235	148
5.82634	23.5073	154
6.36809	22.4667	71
6.28646	29.7182	187
6.03174	26.3505	130
7.83151	36.3581	364
6.24951	34.0656	367
5.58974	30.7616	210
5.96426	27.8082	161
6.04643	27.8151	125
5.70377	23.5866	85
6.16147	26.3216	259
5.65164	25.6801	141
5.58834	20.8069	244
5.50565	21.9437	160
6.45662	25.9469	253
5.42886	19.7948	101
5.7264	24.1346	70
5.73885	22.6665	147
5.92135	23.7967	204
5.57175	28.5493	771
5.56596	23.4277	116
5.05903	21.6432	63
5.33203	20.614	108
5.74699	22.5507	104
5.65439	24.1179	142
5.44733	26.4012	333
5.40981	25.8447	349
6.15375	30.1994	1506
5.53684	26.4361	151
5.61856	23.2223	71
5.46839	23.3742	120
5.56007	28.325	337
6.05353	24.8808	134
7.81585	26.8689	223
5.61307	26.623	118
5.42679	21.7068	224
5.51075	22.8561	93
5.87647	25.2349	158
5.49427	22.1625	69
5.31524	21.4097	173
7.21813	30.4682	221
5.88894	29.3871	173
5.09668	22.8846	134
5.55068	23.5502	92
5.43967	21.9792	58
5.32715	21.6357	68
7.49734	28.9782	269
5.54543	25.6341	176
5.09289	23.859	97
6.25574	28.7601	351
6.19077	24.8656	343
5.433	24.2884	158
6.78732	37.6953	346
6.16682	36.9529	245
5.75611	28.6371	158
6.49871	27.4459	135
6.29973	25.4673	168
6.11173	26.77	182
7.40611	33.9205	245
5.60895	27.0437	257
5.62333	28.1149	184
4.89413	20.7056	62
6.01012	25.6931	294
5.34593	22.1403	133
5.74727	22.3241	95
6.09396	28.9855	397
5.7453	23.8207	147
7.63239	39.7617	631
5.823	23.0354	108
6.58741	25.9271	104
5.17222	20.0719	62
6.84694	43.8153	441
6.26671	40.9707	738
5.86623	28.2331	263
6.70765	34.2479	468
5.61027	21.6084	138
5.97748	24.5385	88
7.22196	32.7567	506
5.30708	23.6472	119
5.6057	23.0686	102
5.50241	20.9077	52
5.26096	24.2568	189
7.38181	40.1236	543
6.23886	25.1354	380
7.83805	34.6329	275
8.13055	28.0783	174
6.92938	30.5174	203
5.83064	22.2825	119
5.25203	20.7061	56
5.44421	20.974	78
5.81986	26.2738	392
6.00167	29.5317	167
5.91438	32.1351	278
