length	config	time
4.31262	41.2448	180
3.76667	36.3694	241
3.85504	40.9616	247
4.56731	49.0878	411
3.26173	27.129	445
3.11742	30.7088	86
4.23389	35.7494	190
4.17576	32.6748	433
5.11715	37.2695	275
4.10509	39.4544	1036
3.27064	32.2152	238
3.68092	27.6651	66
3.10519	30.1411	625
2.83509	24.231	294
5.19912	56.7325	877
4.48324	44.8396	351
5.47029	45.0334	507
6.11015	38.6043	776
3.50692	49.2631	207
3.8421	36.7129	434
5.05339	36.1307	414
4.73408	55.8419	582
3.9216	49.5313	200
3.387	32.1597	288
5.28194	46.919	675
2.66272	47.8788	323
3.28427	35.3343	92
3.22588	36.4652	348
3.46745	29.9218	366
5.84599	40.5245	324
4.72629	46.5827	356
2.6076	26.6474	78
6.88481	58.7407	1140
4.31897	47.6457	421
5.1477	43.6436	623
2.57863	30.6477	115
4.97491	50.6828	451
3.38871	21.8508	392
3.67885	46.4283	264
3.7793	29.3486	445
5.24959	45.2307	266
3.99962	37.1076	404
4.39565	37.3813	688
3.02035	28.268	211
4.43413	36.9433	192
2.94467	28.3975	153
4.52811	51.2946	449
2.88727	26.7286	224
3.53128	39.7311	164
4.65136	50.7231	253
4.50766	38.0905	947
2.61649	33.6069	377
4.48003	41.6358	318
5.23578	43.5971	210
8.39996	87.6412	727
3.07166	31.042	165
4.10568	38.5546	551
4.00503	46.3814	411
3.01496	42.2963	304
3.56914	38.5956	274
3.45036	25.539	94
6.23885	51.3591	618
4.26949	39.0131	867
3.78547	51.4414	787
4.10126	29.045	643
3.08397	42.9853	567
3.8047	40.315	345
3.7338	37.7081	517
3.31993	28.2856	125
6.05365	48.9027	626
6.42944	59.865	856
2.94847	43.7793	294
4.42029	42.5075	622
5.19802	46.7292	563
8.06749	68.0871	1022
6.38492	66.7045	569
5.23694	73.3343	824
4.32615	48.367	521
4.99571	51.6395	294
4.93303	44.3442	423
3.91294	36.1738	100
3.65591	45.8455	190
3.35224	44.6435	450
4.74542	46.2128	552
3.19423	31.8961	243
3.61558	25.1529	192
3.26965	36.8262	311
3.30617	30.7105	529
4.11467	49.6571	288
4.55718	40.7105	487
5.46268	50.1694	332
4.32433	47.6332	207
4.62268	36.6134	137
3.94526	43.1162	377
3.05222	30.3661	208
3.61765	31.5394	455
5.33538	55.5795	452
4.07881	47.2143	1032
4.25915	37.6193	369
4.33529	48.3122	322
