length	config	time
6.32095	41.8482	1.813
8.21202	44.3123	0.106
6.78512	37.6172	0.477
6.62819	41.3861	0.271
8.97414	53.3783	1.837
9.38639	59.1604	0.724
9.69491	61.2771	1.691
7.91167	43.2095	1.655
9.24137	58.5183	2.137
7.08781	38.5768	0.972
9.02226	43.681	0.182
7.3466	43.8877	0.751
8.48693	60.3474	1.04
8.66867	44.9799	0.181
12.0371	62.7541	2.763
12.5056	60.8575	1.757
8.99972	53.7081	0.287
8.86447	53.0938	2.955
8.16234	49.8495	0.454
8.69783	47.9047	1.069
8.26843	44.2987	0.222
10.187	53.223	1.097
7.26903	37.6921	0.585
7.27296	29.1671	0.136
7.76926	38.0844	0.099
9.96874	55.193	4.184
6.97257	41.2318	1.417
8.27753	42.6317	0.334
8.57178	44.2317	0.234
8.90369	48.6097	1.434
11.2888	51.9391	0.78
12.8868	60.774	1.938
11.2624	64.9363	1.441
8.61227	45.1288	1.109
7.18143	41.5259	0.349
10.2794	65.0246	5.335
9.96494	48.6824	1.112
11.1987	59.9331	0.719
9.0479	37.8695	0.964
9.24769	55.6332	0.091
10.9729	61.8856	1.318
9.60902	48.8822	0.551
7.83453	46.4329	0.961
9.56609	62.4028	0.741
7.41061	35.6213	0.181
10.3223	64.4835	2.032
8.71298	45.7168	0.993
9.03825	48.3432	1.161
8.19835	44.4363	0.666
9.70646	54.343	0.569
