length	config	time
3.58862	22.2978	125
3.73211	28.837	96
5.31686	31.4464	364
4.67185	36.8822	159
5.35433	40.936	428
5.00669	38.0092	189
6.62238	49.3772	211
4.3599	27.5153	180
4.65013	27.0977	200
3.99549	31.024	198
5.78331	49.5331	250
5.20302	50.7973	270
4.03132	26.4579	311
5.06247	49.0567	218
5.35823	44.7812	219
3.72101	29.3154	101
3.47486	20.8187	111
5.05723	37.3424	131
6.00165	47.9346	205
4.71511	26.1778	78
4.75749	28.6337	382
3.85702	34.7818	166
3.97117	22.6463	69
3.52865	21.7775	71
4.15816	30.7507	149
5.87212	41.6843	350
5.27055	31.1302	134
3.71182	29.6993	222
3.55063	27.1756	250
4.77208	39.2673	191
4.8473	30.914	526
4.32086	33.9892	181
3.87137	23.7365	212
4.32791	24.9203	177
5.33065	38.8165	284
6.03217	32.4486	98
5.1868	36.5152	176
3.47137	20.8891	69
4.60544	32.4227	340
4.4221	26.3621	87
4.03472	34.4812	283
3.79244	31.5767	88
3.71669	29.3645	103
4.7749	41.8559	214
3.55408	28.5142	130
4.63271	38.0014	420
3.38899	22.51	132
3.49634	20.0559	61
3.32806	24.1563	113
3.77528	19.9296	57
3.88151	30.7496	113
3.91751	35.9118	177
4.32301	32.8544	84
5.71084	39.0536	994
3.58959	27.828	183
4.23111	25.6729	84
3.47381	24.7873	62
4.55204	35.1836	240
4.20303	28.5851	235
5.06293	39.8753	189
6.02379	35.339	175
6.28829	53.4916	267
4.57113	29.9196	142
3.5133	25.5982	77
4.17966	32.9956	187
5.5255	34.663	178
4.13662	26.9924	90
3.92058	30.963	240
4.83542	35.2892	152
6.06656	37.1459	285
4.10295	33.6297	118
4.3931	35.0072	192
5.0088	39.4525	202
6.00798	56.5187	458
4.27518	25.5167	94
4.96944	36.1894	217
3.5604	25.1078	423
5.36304	29.4759	176
3.61613	23.6708	123
4.45884	28.4756	101
4.82773	38.5324	593
5.58551	48.8528	376
5.86997	41.176	139
4.4906	31.9154	192
5.8565	42.4467	418
4.17071	34.4143	344
5.25077	42.3601	261
4.17122	34.4667	133
4.80271	29.8297	214
3.09497	23.687	91
4.73225	36.7754	103
7.13944	51.8597	648
4.96478	43.3717	181
4.06111	30.9619	133
3.49877	23.9534	72
4.90431	42.4246	207
4.04718	37.0741	285
5.61902	34.5709	392
4.46428	27.3229	95
4.61947	24.3258	63
