length	config	time
4.73558	30.1654	364
5.05472	28.2272	116
6.44498	44.5096	241
4.15331	23.5784	134
4.62238	24.3393	159
6.29605	36.6786	257
4.90594	28.882	85
5.93144	35.6847	148
3.47421	25.7727	73
5.7795	35.5519	172
4.96828	34.5316	117
4.11401	21.6108	52
5.02516	30.5274	282
6.0538	28.0903	222
5.06121	31.9583	193
5.08348	30.2601	142
6.37661	35.3498	221
4.30404	24.621	120
4.54856	27.1188	84
4.1761	22.4159	90
7.56715	45.1392	188
6.0929	34.6639	228
4.38322	23.9374	104
4.13692	31.923	207
4.56135	21.8258	279
4.03533	29.8968	180
4.76392	29.5924	178
4.4333	22.7684	135
3.79026	28.2029	75
4.45921	28.9101	349
4.21049	20.5391	59
3.91169	24.0973	98
8.52677	53.1761	458
6.22084	37.3597	285
3.80058	24.2979	83
4.52021	28.9946	116
4.64672	34.2415	295
4.35534	22.5412	189
6.62119	37.6911	244
3.85972	21.48	97
6.23667	36.6122	174
5.18247	29.5121	185
4.4676	23.7222	160
5.38769	28.0594	167
6.91401	51.7143	342
6.34487	35.3016	349
4.51095	37.9899	158
4.57343	29.1238	131
4.18976	27.8147	76
4.47373	32.698	295
4.19972	36.8791	194
4.29027	29.2317	185
4.24408	29.7199	139
4.54593	29.2091	75
7.36158	35.9042	222
4.04196	24.7646	403
4.2312	30.3484	181
4.34388	29.5786	167
4.02927	24.6235	164
4.34487	30.6919	114
5.13941	35.9352	259
4.60514	36.3872	383
3.93176	23.277	202
6.38867	50.958	387
5.45785	39.2096	357
4.0102	24.335	103
4.73442	28.5506	149
4.95176	34.4899	170
5.36813	32.6519	137
6.28284	51.7111	650
5.47153	27.8021	152
4.22969	25.6794	137
3.93363	23.5768	231
5.81987	36.2559	124
4.31116	27.3217	136
4.40196	30.7813	125
4.15895	27.8011	115
4.14601	21.0972	54
4.74612	30.2332	73
5.05508	31.9709	180
4.02765	23.0523	103
4.77135	27.7344	77
5.37915	37.5234	234
5.19376	28.2186	132
4.53845	29.134	140
4.15776	22.2472	320
3.95925	28.8069	92
4.79526	29.7115	108
5.39898	37.1079	297
5.06339	39.1019	103
4.42212	25.5324	90
4.58561	22.5041	110
4.73775	25.6486	76
4.64356	23.4298	218
4.77718	23.6347	118
4.18025	24.573	103
4.71267	28.8816	161
5.19615	31.8179	180
4.5963	30.5884	174
3.95841	29.8735	163
