length	config	time
10.114	51.0996	9.652
10.8793	58.2321	10.882
9.85735	42.7679	2.116
11.5139	54.3843	3.935
10.2606	42.2027	5.595
11.9975	52.2802	3.583
10.0303	50.9158	3.133
8.30279	41.72	2.021
8.48551	41.3727	4.831
8.39927	37.1119	2.104
12.891	66.4109	9.001
11.4072	48.9686	1.914
9.44124	46.3448	4.142
8.49706	38.4038	3.322
10.2514	44.6806	4.222
10.0047	59.8159	3.955
10.5142	48.4793	5.125
9.13825	41.492	4.09
9.97958	43.8336	5.065
10.606	51.1012	9.893
9.72237	47.4642	1.559
9.27284	43.6456	1.045
8.50232	40.6392	12.925
7.91451	33.8891	1.293
10.5469	43.431	1.854
9.94033	50.6135	2.538
11.9758	60.1037	3.378
10.6867	53.5449	1.913
8.40261	41.7593	3.528
11.6927	56.2561	5.026
8.99986	34.1449	1.481
8.31116	43.8043	1.332
10.2038	49.413	4.65
10.3632	54.7175	8.232
10.3714	51.1208	2.696
10.5868	53.4684	4.128
9.91718	54.0406	7.493
9.41515	38.3697	4.705
10.7462	45.6642	6.558
10.3247	53.4636	2.277
9.08443	43.1104	2.128
11.1826	62.0833	8.655
10.0893	51.6005	1.426
9.66897	54.7046	4.047
8.98164	37.2356	2.477
9.53714	49.7538	3.856
8.20882	35.5343	13.893
9.1529	44.0185	3.942
9.21872	44.3498	2.875
12.5164	57.0477	3.442
9.69016	50.6805	3.824
11.4741	52.218	6.16
9.80769	52.7006	4.802
11.7237	57.3986	14.353
9.5244	44.8919	4.068
9.13131	40.6913	1.217
9.85174	53.1386	3.404
10.7725	55.8986	11.285
11.1889	61.3551	1.647
8.04111	39.6294	4.134
12.1651	66.3959	5.846
10.1167	49.0843	6.84
11.0472	53.1662	2.546
10.2503	41.1711	3.834
10.9188	44.8861	17.118
11.4857	55.3341	6.817
8.44903	42.943	2.285
9.23755	38.5014	2.279
11.1922	55.5165	2.901
10.2639	48.7307	5.247
9.09305	44.2952	1.269
10.668	55.0111	5.812
10.2408	54.086	1.771
9.93478	57.5813	10.413
9.8637	43.8241	5.837
10.0541	50.0207	2.09
7.88578	30.863	4.189
12.69	61.0832	4.852
11.7381	60.5774	6.721
11.4239	55.6079	2.906
10.1369	40.4522	1.855
11.7641	66.4493	3.562
11.0013	54.7049	3.99
11.3555	63.8793	6.044
11.7097	50.8473	4.374
11.6093	62.6399	2.955
10.648	51.5033	3.518
9.23275	41.4614	3.322
9.13346	38.666	3.071
8.79966	44.4367	2.681
12.7267	62.0657	8.355
9.63936	54.639	2.625
10.2344	56.8266	7.158
9.46253	42.9856	3.054
8.39302	40.5935	2.917
8.66397	43.0598	1.547
11.3204	54.2925	2.107
10.3102	53.868	5.836
11.49	59.8806	2.54
12.1306	68.8302	8.475
