length	config	time
5.58015	23.2675	150
6.00539	23.8533	326
5.47217	23.2014	244
6.85142	35.9891	750
7.12101	32.1139	592
5.929	23.9364	391
5.7023	29.986	534
5.98781	27.3567	1222
5.33626	21.5295	84
6.55098	30.0329	350
5.59606	20.5724	233
6.6256	26.3203	134
5.92896	26.9156	298
5.68739	25.6544	186
6.29595	30.2455	240
7.81556	37.1689	397
5.62818	24.2082	206
5.93666	24.6132	310
7.86479	33.8581	810
6.5542	30.4893	673
6.37053	28.905	400
5.81985	25.5313	329
5.86986	30.3752	250
5.84111	25.5752	162
6.33409	26.5616	356
5.74862	28.8543	229
5.45683	21.6925	251
6.26374	27.3726	422
6.90448	24.6072	448
5.78601	25.1329	169
5.75187	21.9582	136
7.69367	34.9978	395
6.7694	26.8283	333
5.80263	27.2517	397
5.82572	23.6349	301
5.96785	26.1474	158
5.91802	25.1062	224
6.04421	27.0894	172
6.08187	30.259	294
6.01538	22.5114	311
6.01058	34.7846	400
6.50348	28.4125	268
5.44612	22.8988	93
5.69247	20.2437	238
6.52537	31.4568	348
7.14439	30.6758	836
5.60661	24.476	140
5.52469	21.5642	131
6.3637	25.8557	1007
5.96329	24.1723	168
6.05722	22.1531	146
5.82321	29.2776	378
5.59225	23.7404	209
5.56237	21.3051	164
9.01369	39.201	755
6.06159	25.6297	434
5.44275	19.8459	65
5.60121	25.2178	207
5.49823	23.1377	494
6.2767	26.1335	457
6.70487	28.0356	602
5.53104	21.6958	76
6.62692	29.0496	375
5.99176	28.6408	246
6.63855	33.7529	263
6.14879	26.438	290
6.05748	22.7409	138
5.27876	20.7535	116
6.12939	23.0704	171
5.89568	22.6961	299
6.02419	26.6585	241
6.37271	28.8692	348
5.93543	25.8194	175
5.61982	21.0695	245
5.79625	26.1648	162
5.94847	24.3437	247
7.10736	39.9143	647
6.95897	27.4254	352
5.75519	22.3632	527
6.14398	24.9465	433
5.50953	22.746	345
5.8767	25.1011	279
5.79031	22.6573	167
5.94851	24.1972	184
6.38935	28.9535	410
6.36254	29.8068	479
5.43045	23.346	126
5.52939	23.4762	152
6.01869	29.885	535
7.69829	34.1665	1284
6.08796	23.5712	167
5.85002	25.5604	145
5.90157	28.1276	373
5.97171	23.9098	244
6.33685	27.439	212
6.17926	30.6709	238
5.46144	25.2294	218
7.25489	34.7441	1273
7.58653	35.4905	578
7.61749	29.6341	1104
