length	config	time
5.90858	27.0185	83
6.18606	33.7046	286
5.23608	27.6849	190
5.05855	24.0119	75
6.43598	24.9936	98
4.79215	26.4909	188
5.67792	28.425	136
5.29412	27.0009	98
7.30551	27.1973	208
6.08731	35.458	222
5.48751	40.2628	371
6.68899	35.6494	415
5.35484	28.4561	256
5.65734	24.0267	175
4.8145	26.7066	74
5.94433	28.734	186
5.2692	27.6908	111
6.02433	26.2899	117
5.7191	21.9485	67
5.0291	23.118	74
4.91738	28.5538	314
5.29957	21.3896	136
5.56857	22.5682	81
5.90745	31.8724	188
5.31024	21.2485	117
5.29889	20.3731	79
5.3232	22.8126	56
5.4448	21.2426	138
5.02289	20.7016	94
5.1652	20.2354	46
5.50417	23.5555	92
5.02226	22.08	112
4.99763	19.4836	60
5.79318	28.3045	103
5.19542	21.4475	59
4.99398	28.2973	180
5.48969	25.7243	197
5.80771	27.1597	139
5.86995	26.7029	131
6.89734	31.9875	271
7.62265	29.835	92
6.22873	31.5146	268
5.24143	23.1218	103
7.34371	43.2526	426
4.82273	22.9291	155
6.05009	29.5968	205
6.1044	28.8524	357
6.52731	29.1532	125
6.56272	33.1702	139
6.96976	28.9035	261
5.1278	20.7906	65
6.61909	34.0812	251
5.5808	24.4918	153
6.39351	27.088	208
5.85217	30.1766	200
5.03355	23.7957	166
5.46652	24.5304	87
4.77518	23.3486	106
5.40357	22.9652	178
5.52612	27.2949	118
5.24507	22.5276	98
4.89603	25.54	192
5.18933	24.4169	89
6.22795	30.7775	215
6.59722	27.5735	209
5.5357	24.4268	87
5.38027	23.9179	123
6.01302	31.5944	143
5.61934	25.2784	223
5.21242	25.967	171
5.09555	24.2886	97
4.67881	19.6478	61
6.44988	29.8635	168
6.08211	29.6066	136
5.31179	21.4903	164
5.12071	26.9136	161
6.57916	33.9328	275
6.43671	32.5656	228
5.55391	29.808	192
5.29604	23.1792	85
6.35057	30.6927	361
5.36766	26.245	142
5.06493	19.1951	60
5.18497	24.1797	93
5.1351	22.0977	96
6.98269	40.0406	1118
5.52806	30.1617	288
6.32952	30.5759	95
8.72508	32.7671	169
5.56574	27.6195	200
6.40279	34.721	306
5.18245	24.4927	88
5.2659	19.6427	52
5.78991	26.7924	119
6.20592	29.3428	268
5.28816	20.8146	90
7.9754	42.6092	390
5.14942	26.8886	159
6.08805	26.6976	117
6.05169	23.5009	101
