length	config	time
5.25621	44.5012	180
4.11508	24.4497	129
6.96949	67.5266	368
3.45588	26.1048	268
4.39115	28.3343	174
4.79883	35.2799	163
3.99676	33.8125	126
5.21558	31.0497	403
3.7015	24.4806	103
6.72356	49.3686	261
6.90242	39.3044	305
3.87984	31.5817	95
4.40275	31.5735	242
4.25107	39.3075	288
3.8574	30.8886	194
4.51306	34.788	154
3.67747	26.2549	139
4.19411	28.457	186
4.33355	37.542	216
3.56962	24.712	73
4.23557	32.4412	250
4.93836	37.6905	265
5.84542	44.5087	320
4.78654	31.4205	489
4.74167	35.2377	109
3.92207	30.8884	68
4.92866	40.4321	165
3.60285	28.548	220
4.77011	41.5485	194
4.07187	31.4132	230
5.01272	35.2991	164
3.25775	30.6545	192
5.37341	45.4666	420
4.05478	26.29	98
5.25268	42.3622	184
4.78237	32.31	85
4.11205	26.0044	53
3.5875	30.7099	344
3.36652	24.6668	59
4.76611	39.0677	540
4.17238	24.7713	64
6.88464	45.4197	262
4.43144	42.2647	323
4.54	32.358	228
4.44112	31.554	358
4.08654	32.5084	328
4.09761	43.8047	130
6.44117	50.1087	377
5.87295	51.3828	258
5.74378	45.0917	347
3.89291	32.0416	399
6.06928	52.7921	238
4.76052	31.3603	429
3.68944	35.0235	94
5.38399	40.6476	230
3.49118	32.159	138
4.10371	24.7836	64
4.46546	32.2354	308
3.46399	25.9661	252
3.76302	33.7795	350
3.50731	26.0908	163
3.63777	28.9746	240
6.627	57.0326	498
3.58391	23.6751	84
4.59857	36.417	220
3.87857	34.8967	129
5.74568	31.5548	439
4.10597	30.204	86
3.31303	29.8015	225
5.12597	31.0662	187
4.59006	33.1757	128
3.66381	25.6474	190
4.02246	36.5274	376
4.37095	39.0575	195
3.84649	26.7922	165
3.87104	21.4451	98
6.1186	45.7347	316
4.75625	36.5382	76
4.69864	42.7998	240
3.47021	28.8098	509
6.40549	43.4412	247
4.81939	43.2225	144
4.64663	30.7858	113
5.29504	41.9229	281
5.15355	39.5975	260
4.92381	32.4159	157
4.56274	48.369	245
4.65121	32.896	221
3.58589	26.4499	128
4.9452	37.2826	430
4.2641	35.9397	224
3.78848	23.9473	61
5.43161	38.4745	198
5.63187	33.8384	184
4.98224	40.4262	351
4.31845	34.1048	440
4.21006	28.1031	126
4.02333	25.711	101
5.42171	54.0291	294
5.16213	29.9609	133
