length	config	time
10.6431	62.2253	12.189
11.208	63.7856	3.005
7.88431	31.4945	2.334
9.30438	42.0797	6.08
12.289	66.1839	3.325
11.3209	57.2245	5.461
10.4698	53.4209	6.497
10.1523	49.843	5.393
8.5687	44.7924	2.818
10.4126	50.8452	10.006
10.4022	54.4624	4.629
10.1143	62.1581	15.135
14.0128	68.0405	5.253
12.7215	57.8421	4.627
8.48438	45.1316	3.372
9.38414	53.6475	14.033
9.42071	44.4458	5.823
9.12413	49.9225	2.536
9.24645	55.9644	9.681
11.7816	56.1823	2.28
11.4834	55.7082	9.624
13.2332	67.0967	4.899
9.38411	41.0221	3.157
11.5084	55.9802	3.404
9.27976	45.8741	4.363
9.209	38.2128	8.025
9.9408	49.7778	4.476
7.88166	37.091	2.755
10.1085	56.9346	4.446
11.4589	62.4559	10.322
11.1275	56.5683	10.852
10.0397	47.6509	1.805
10.6805	57.5477	7.427
9.90735	42.7524	3.924
8.82273	43.653	6.388
9.76488	42.0037	40.072
10.4242	53.2868	2.711
10.4818	51.6634	5.261
11.2294	61.8296	3.843
10.948	53.6987	3.512
8.40797	44.9703	7.733
8.1673	36.3323	4.534
11.2843	69.1016	9.007
12.3117	53.515	19.445
10.5213	51.439	21.387
11.2925	57.5588	6.203
11.8689	60.0863	10.366
9.56001	42.1442	20.858
8.16042	45.599	6.004
9.90324	51.6549	4.363
