length	config	time
5.35244	48.2352	751
7.41079	46.282	1107
4.61419	31.2782	115
5.19956	37.0577	523
4.63591	43.2675	295
6.58753	61.8689	517
4.82704	43.1941	348
4.82935	46.8074	371
3.25213	32.3043	486
4.69054	33.7201	350
3.94095	36.7733	188
3.04566	31.5102	107
4.19643	35.1049	223
5.09944	60.1174	487
3.36299	26.8498	183
3.78204	27.9398	412
3.82674	43.64	214
5.33264	48.0892	112
3.77523	33.8794	312
4.62333	44.9058	161
3.47246	28.4062	381
4.48225	34.078	350
3.28658	31.0852	126
4.16383	36.2001	123
4.62363	32.0792	592
5.90401	53.1691	333
4.76693	36.2065	190
5.85397	39.6003	569
7.01013	55.7485	368
3.79453	32.7145	171
3.99399	35.3931	503
5.91353	48.1443	1269
5.93695	55.2904	300
3.63277	33.7535	309
3.67771	34.9726	261
6.31083	38.0501	477
5.08623	44.932	296
5.06708	38.3356	186
3.81494	33.3256	122
3.67556	39.0585	279
4.08976	39.4558	112
4.53049	40.1323	223
6.62476	46.3674	192
8.09086	53.7814	175
3.62472	30.2861	323
4.26252	35.6792	287
6.73551	37.6947	373
5.92214	55.2619	234
4.16013	32.0554	163
2.80923	22.4817	91
4.17299	39.149	106
3.93627	30.0656	109
3.87412	29.811	97
3.03617	33.1201	151
2.99205	23.7076	274
4.40931	31.6706	145
4.5099	34.4343	157
3.5683	30.9135	114
3.95158	40.155	539
3.79573	36.7868	264
4.22021	38.3813	128
4.68568	38.5786	484
3.6604	31.3215	75
4.05697	32.5382	145
3.36677	23.0366	81
3.5909	24.9658	68
4.62708	35.7638	141
4.01425	35.89	411
3.70123	29.7418	204
3.75554	29.998	57
6.77712	35.6047	560
5.56967	69.3469	397
4.44509	38.1357	169
4.91651	52.8216	276
4.9929	41.3376	291
3.17756	25.7786	341
3.81922	34.7745	169
4.82671	39.882	86
4.39621	38.4691	126
3.6576	27.8224	163
6.68286	55.8237	349
3.60663	41.7752	276
5.24475	42.3454	283
3.40988	30.5328	136
3.26438	31.1812	188
3.53139	31.2516	234
3.94394	27.5195	326
4.14933	40.3368	782
5.77243	46.4977	269
3.44245	26.7971	132
5.16248	36.2093	88
4.19801	25.4878	353
4.94813	45.9087	413
7.17182	49.7716	320
3.81304	35.5936	149
5.67233	49.6243	335
4.63907	37.847	194
4.69497	35.1155	91
3.39523	32.4247	353
4.17165	36.4402	210
