length	config	time
6.04315	28.5063	624
6.10261	28.8262	346
5.56305	21.6283	147
5.20437	24.3483	143
6.33894	25.8278	217
5.53187	22.0692	82
5.90636	24.74	205
6.28507	32.2384	392
5.86293	24.0749	104
6.29579	24.1802	264
5.61188	22.7412	156
6.54896	28.3547	295
5.467	21.1215	121
6.00609	22.0001	88
5.64476	22.2979	147
7.10169	33.6397	411
5.71433	26.1799	333
6.08663	27.0728	259
6.60654	24.9943	259
5.44371	25.1358	128
6.32329	28.8631	166
5.52311	23.4546	147
5.84959	24.2939	210
5.83964	23.2838	173
5.58877	27.4387	352
5.74921	25.6697	276
6.16313	25.9406	150
5.76258	24.8607	147
6.30275	25.7594	198
6.39579	27.0278	360
5.63708	23.9285	235
6.33818	22.7362	108
5.44374	21.4301	96
6.62464	25.3691	605
7.13618	30.4947	834
5.28326	22.1631	123
6.76469	27.0205	398
6.72579	31.3575	278
5.87024	22.9775	184
6.94768	29.297	309
6.07186	22.9109	158
5.76421	21.3111	184
5.86432	23.5765	206
5.89968	28.4828	552
7.24969	27.4786	155
5.39442	22.1184	156
6.47312	26.8936	199
5.60222	21.239	144
5.57259	24.4647	153
5.29469	22.866	82
6.06379	27.2471	117
5.98584	22.7054	129
6.20793	26.8234	558
6.05756	25.2974	263
6.21737	25.9494	255
6.10007	27.9508	202
6.20532	23.7715	135
6.30666	27.9441	283
6.18447	27.8712	377
6.54351	29.3287	264
7.28113	28.5587	340
6.04383	24.4481	316
6.31416	36.2292	565
5.76956	24.1728	143
5.94899	31.1413	413
8.1926	35.7925	429
6.50561	24.5439	216
6.57257	26.8177	426
5.75893	28.1608	402
6.1256	23.943	156
6.8847	31.5513	930
5.29193	20.4326	64
5.7424	23.7656	103
6.28077	28.5878	267
7.03412	31.2546	326
5.81252	28.6861	355
6.3168	31.3759	232
5.78956	25.9126	152
7.53191	31.6293	496
5.49797	20.526	102
5.84908	28.7518	270
5.80198	26.5621	323
6.58491	26.3401	204
6.03714	25.0781	111
7.26861	36.6284	424
8.33094	35.915	470
5.53715	24.6511	152
6.08071	26.0746	199
5.97718	26.7314	116
5.30976	24.4027	309
5.80837	33.0985	497
6.87362	37.8857	994
5.64891	25.1974	168
5.76564	23.3819	135
5.34979	22.6342	143
5.92993	25.2953	154
6.48075	26.395	181
5.64633	23.666	86
5.39759	21.4547	76
5.5632	24.2998	159
