length	config	time
3.80954	33.1991	338
3.84603	38.871	236
3.02493	34.5787	262
4.38317	36.55	1046
3.20654	33.4838	100
3.68684	32.8303	414
3.95574	37.8313	150
3.66876	37.6641	96
3.67573	51.4497	124
3.64503	35.3728	401
4.82333	45.0656	491
4.80664	37.0785	487
3.3796	31.0896	86
3.26994	28.9963	248
2.76831	21.9708	481
5.15431	46.5926	524
5.25579	58.7171	408
2.91894	22.8976	312
3.17495	28.6368	374
5.25733	42.1318	616
3.60869	26.0534	305
3.0276	31.8817	434
5.43448	54.5209	664
4.27708	44.4435	685
2.65051	28.1755	230
3.20313	30.6248	238
4.73995	41.1802	333
6.20358	38.4038	520
3.78258	37.7893	109
3.33237	33.2188	492
3.81437	40.0421	339
5.1953	39.4279	194
3.33644	33.7055	393
4.16016	38.6974	248
3.67965	34.4132	198
3.99739	35.0977	129
4.02277	35.6831	326
3.1569	35.5182	178
3.74144	38.403	340
3.71078	34.9897	327
5.3612	46.9399	902
3.69802	33.8553	163
4.94638	51.1431	784
3.28096	29.6344	211
9.31333	60.913	357
3.44556	32.4384	213
3.12762	29.8388	137
5.12394	51.3915	1034
4.91755	41.3049	694
3.40132	25.215	84
6.20514	63.2692	372
2.39154	24.1628	112
3.54744	38.0168	113
5.50763	53.0848	633
2.81023	26.6531	168
4.13559	35.3532	125
3.32741	30.8259	297
5.26371	50.862	269
4.55418	37.5599	325
4.09991	32.7759	446
3.15039	31.5833	414
3.42317	35.4345	96
4.40227	33.9612	402
6.63842	74.211	530
3.95229	42.4227	710
3.82662	46.9256	283
4.55997	43.0045	278
5.34179	45.5916	219
3.7762	30.6902	362
6.6316	49.5632	839
4.78897	32.9561	152
3.82932	33.4421	493
3.53196	38.5302	600
3.52407	23.7319	134
3.6182	34.0432	415
2.76134	25.3642	240
4.52611	48.6253	278
7.78131	59.5901	271
2.71932	29.7738	226
3.21072	31.7259	95
3.3538	28.636	91
5.14406	39.1434	1365
3.81448	29.0413	168
4.52357	51.1681	341
4.64165	53.5471	235
5.41944	39.0203	637
3.70866	35.826	184
4.87456	39.8882	933
6.21051	64.2658	260
4.44589	46.1107	903
4.87574	44.7366	282
2.97958	25.3804	125
5.72786	65.5213	695
4.77933	37.8615	236
6.52189	48.1027	378
6.31885	43.2175	483
5.37895	36.5764	1363
2.96595	28.0776	732
4.68797	48.2916	893
3.00505	33.6263	117
