length	config	time
4.92473	46.9864	492
5.86391	40.6866	853
4.16288	45.2108	130
6.61504	49.4351	737
4.13034	38.8345	323
3.78421	38.1027	544
4.51934	39.3276	405
3.42239	35.3259	248
5.19089	41.9775	232
4.61482	37.3424	98
4.45176	46.5148	175
2.65452	26.7738	124
3.81093	27.1692	220
3.21992	27.1041	160
4.12671	43.2892	364
3.73256	35.198	321
3.87152	40.1509	135
3.0187	27.5747	154
4.09499	36.2355	616
3.90398	33.657	157
3.53371	36.7238	243
3.08813	33.8141	471
4.63017	55.4749	335
5.04563	45.2667	1160
6.96223	54.6805	471
3.62472	43.1306	467
4.50764	43.553	156
3.10258	36.0395	441
3.46111	33.5837	139
2.31884	25.2711	95
4.64214	36.3108	137
3.9704	24.0072	364
4.04653	33.5873	265
3.67073	34.1761	192
3.68668	28.0148	211
4.01031	38.2155	201
2.42487	27.9758	75
5.63691	55.3114	940
5.45913	48.5326	483
3.84897	29.0652	181
4.52373	40.8418	274
4.99112	46.3699	687
2.69829	25.1458	157
3.98788	43.923	233
3.264	28.9904	90
4.17196	37.619	101
5.9129	44.2066	151
3.71836	24.9713	180
4.2902	47.1986	516
4.21264	36.2829	268
3.77743	33.1586	126
3.23276	31.6608	278
4.20611	37.4585	539
3.99547	39.7515	250
3.6373	33.7381	263
5.47145	37.7649	210
3.0787	29.6867	62
3.33212	22.9355	193
4.27892	43.6196	327
4.9673	38.8322	235
3.85356	43.4229	149
5.81595	45.6774	217
3.60867	27.4093	415
3.68848	36.9024	155
3.77728	31.5155	230
2.95637	32.7846	188
2.99495	27.9992	283
3.88123	32.9444	439
5.43598	52.6845	436
3.83127	36.1912	163
7.54038	59.1213	900
4.50076	41.7655	238
3.51359	30.3902	120
4.72953	38.1692	232
5.03937	44.7499	483
3.97601	30.6435	362
3.82596	39.1358	231
3.44439	31.1496	407
3.52317	31.9298	607
4.82862	35.8996	232
4.80155	32.3082	450
4.44447	39.504	421
5.02925	43.4977	355
4.68337	49.2426	552
5.18464	41.5976	229
3.51282	28.0907	291
2.78302	24.1329	356
3.52875	28.5126	444
4.43328	38.2758	247
3.48807	30.9737	342
3.98064	55.7186	289
3.68594	31.449	456
3.8446	37.3511	443
5.24357	68.5832	324
5.92565	53.7884	292
4.80144	32.6	397
5.22469	47.3739	430
3.85439	41.4131	315
3.53277	23.6748	207
3.26711	22.5853	332
