length	config	time
3.64751	33.5236	219
4.8914	47.2447	219
2.8072	24.2512	200
3.26095	27.5025	173
3.29085	29.8719	152
4.99632	40.6208	329
6.17363	47.6295	567
4.60323	38.0505	577
3.85453	37.8378	528
6.12717	43.751	281
4.93228	39.6127	544
4.01192	41.8496	140
2.72083	26.9599	341
4.03438	35.8382	307
3.68788	43.4264	293
4.68176	38.1383	291
4.0922	39.7076	222
5.58465	57.0659	699
4.13143	40.2148	565
6.20899	64.2505	680
4.53857	37.4113	208
5.66462	54.7371	505
2.48582	25.5119	473
3.48406	25.2125	169
4.01602	52.4809	402
4.66167	50.467	341
4.24725	33.8017	270
3.49786	33.0638	110
3.45414	38.8521	119
4.92573	42.5552	616
2.85529	25.8602	128
3.62657	31.0517	140
4.81016	40.7655	1244
5.04406	41.152	393
4.72294	48.3977	400
4.68859	36.2533	353
3.76878	38.2049	268
4.21669	41.5436	368
3.13451	29.8669	152
4.89297	60.4603	968
3.31398	28.8245	377
4.49491	32.6827	118
6.46138	65.8025	687
4.14039	48.8407	451
2.76257	26.3475	137
3.99438	37.4356	262
4.90445	43.5357	454
4.93864	49.1309	505
5.00622	45.0243	615
7.34079	56.4999	499
6.68512	46.7723	215
7.58499	65.4158	824
4.12685	49.2051	281
5.09273	47.1709	834
3.75768	37.3252	231
3.25837	29.6972	128
7.14385	54.7101	357
5.2209	49.3164	265
4.6118	44.313	844
3.69033	50.2642	220
4.66606	42.7127	207
5.0711	51.8003	563
3.75693	38.7843	190
6.2213	45.2589	424
3.68277	23.7567	115
4.98166	39.3674	174
3.09861	35.6137	230
4.52749	49.4034	364
3.1506	29.6393	100
5.67489	48.032	268
3.94967	45.8202	493
7.12177	64.3238	354
7.41255	42.5832	255
4.00404	40.9811	709
5.3299	55.9217	324
4.94597	46.1939	519
6.11201	58.304	306
3.37319	24.9443	154
4.10936	39.2682	355
4.52514	58.4658	363
4.89421	44.8058	423
3.93811	40.7424	296
3.4458	32.1133	466
4.13445	46.5543	215
2.56124	23.4934	656
6.01996	41.3522	392
5.73585	48.3602	375
7.81633	61.0814	800
5.27866	49.6773	156
3.24775	33.0344	158
5.31854	37.9008	297
4.66673	45.5093	1043
4.25808	43.8089	733
4.91324	42.8859	455
4.4257	36.0757	333
4.54157	38.8955	251
3.62655	39.5083	733
3.34952	26.7461	81
2.99359	36.2193	371
3.59275	29.1737	149
