length	config	time
3.71731	29.1061	1464
3.82022	31.6516	94
5.04582	52.4409	798
4.95013	42.1591	833
2.70508	29.6864	104
3.62623	34.519	78
4.16877	40.4745	491
3.29942	49.8263	172
3.72894	43.0155	455
4.46135	44.6413	145
6.8592	55.9706	327
3.68028	35.6347	257
5.96376	57.8029	683
3.42981	27.0459	473
3.69089	37.471	226
3.76905	31.6981	456
3.82995	37.904	101
6.22338	50.3301	381
3.74036	33.3983	320
3.52871	43.0497	424
9.15168	62.5127	464
5.0306	41.4923	136
3.79982	37.8434	372
4.01875	43.0113	178
3.04662	34.3739	105
3.11316	24.1736	180
3.30015	29.0845	173
4.2017	60.7928	585
2.49854	22.8124	232
3.97742	54.8567	543
4.80151	51.1691	1153
3.39551	27.1655	420
4.49483	42.4182	294
4.29429	53.9679	1583
3.78338	43.9788	366
5.95227	52.1492	177
3.03389	41.6606	236
2.974	32.1265	224
4.6143	33.4022	723
4.85953	48.6063	222
3.37975	33.1421	660
3.44755	35.0304	422
7.83628	63.9389	410
4.38689	44.5196	172
6.03349	53.5934	816
4.14634	34.2822	470
6.06273	42.6856	218
3.79748	37.1528	179
4.05581	44.5181	212
3.88197	27.9781	789
3.95397	34.1204	367
4.02813	36.6004	278
4.31004	37.9865	381
3.29342	30.5072	574
4.05054	38.5416	541
4.15774	46.6821	572
4.50624	28.8792	147
3.66039	50.7647	277
3.72213	41.2185	226
5.02236	38.5344	322
3.20972	35.9259	304
3.36726	30.802	703
3.35521	38.0546	226
3.5973	42.0544	91
4.89979	46.7177	694
4.11842	29.7705	183
3.48656	33.1562	373
3.51388	51.31	158
4.1719	38.3514	279
4.07057	58.2442	474
3.62649	35.1462	264
3.6805	37.7841	278
4.17962	30.7905	686
5.45542	62.5127	337
3.82074	43.6307	898
5.15621	47.3656	471
4.11505	41.4358	398
3.50722	31.7035	449
3.39477	29.0351	94
3.11966	39.2518	261
4.52228	39.2513	499
4.53063	53.8694	827
3.73844	27.3152	288
3.22911	39.1191	226
3.46484	38.2824	308
3.34685	28.042	136
3.8878	44.8745	204
3.69723	32.0121	692
5.2771	53.9226	1348
5.16774	60.1547	930
3.18726	28.5981	215
3.47129	32.6112	149
3.67177	40.5927	582
5.28736	47.7667	319
4.15912	37.082	231
2.8713	29.4674	307
3.68617	29.324	258
4.71451	47.686	215
4.29499	36.3054	383
4.2534	38.3329	472
