length	config	time
5.77342	40.6005	889
3.08497	32.388	117
3.02144	28.2045	66
3.54259	37.921	149
3.49165	29.0132	963
3.19951	34.7529	240
3.63411	31.134	114
3.39338	27.3249	121
6.49995	57.8143	196
5.37191	49.1323	235
3.28999	29.0479	638
5.77221	36.3041	291
5.60973	42.1253	908
5.85673	46.8836	276
5.40981	49.0916	982
3.23562	30.5319	330
4.98628	54.7268	527
3.97731	37.3574	163
3.90953	41.8328	153
5.84532	62.027	315
7.08121	60.9935	260
4.78598	37.0022	184
3.24429	33.7646	266
3.85532	30.6465	452
3.58596	40.8773	340
3.67669	33.9647	114
4.95282	47.5219	318
5.61721	51.2218	198
4.62383	36.308	596
3.8108	43.5152	319
4.81056	40.76	150
4.31097	44.8534	267
6.79422	58.6624	835
4.09881	45.7156	370
5.71023	56.7315	868
3.41501	33.688	135
3.82268	40.4383	289
4.50613	32.9481	361
6.62804	58.3891	586
3.41894	30.9478	393
3.08059	24.0928	108
4.72625	40.7224	165
2.40402	20.3194	84
3.98162	21.8201	230
4.82607	49.8915	599
5.08463	41.4614	387
8.36133	66.7991	470
4.32024	38.0535	249
2.97625	28.1495	422
5.01318	64.8031	454
4.33848	35.6824	147
5.57859	52.5594	607
3.32824	35.3731	71
2.95522	20.3358	488
5.07229	59.5884	489
5.36791	56.3817	713
3.7734	33.056	297
5.07211	45.401	261
4.07555	41.2987	591
4.96886	40.9718	182
6.63406	59.6384	348
5.66264	57.919	606
3.52514	47.4544	439
3.66734	34.2073	529
5.40399	50.2113	620
4.95361	42.1742	193
5.54913	48.0649	527
5.35637	71.8596	759
4.9002	40.5383	358
4.54935	35.7292	271
5.40074	54.186	379
4.23999	32.9618	218
2.94078	31.068	101
3.09827	25.1116	513
3.49495	33.8519	323
4.52462	46.6902	640
3.36131	36.1026	126
3.92385	42.4314	226
5.91841	36.7484	923
5.30875	50.5412	149
4.25865	36.1179	642
3.74977	41.0198	144
6.69991	49.2291	141
3.68555	41.6976	395
4.62962	43.6756	182
6.25094	45.1045	547
7.09372	59.6195	736
4.12182	42.7058	494
4.88756	35.655	313
4.02219	30.4782	271
4.2957	35.3134	194
3.90705	30.6952	387
3.6423	37.7238	410
3.89662	43.2694	518
4.72294	45.999	308
6.74833	58.895	709
4.446	36.7993	286
3.68515	39.839	780
3.36845	35.6279	123
3.74016	31.1378	184
