length	config	time
4.08183	38.1352	230
4.31922	33.642	216
4.79342	28.8698	260
3.03946	21.742	203
3.93271	36.6577	145
3.80182	34.4111	661
4.17166	43.6781	135
4.54403	35.1404	147
5.29133	42.8434	258
7.84119	55.6046	290
2.601	28.772	477
2.79307	24.9086	163
5.44487	50.1484	332
8.43145	72.3957	265
4.14462	32.0904	268
2.90764	22.5793	464
2.52495	23.5399	144
3.62267	24.1672	210
3.52293	36.1715	161
4.16272	42.6067	135
3.41045	27.0741	95
5.70461	43.8408	441
3.19202	26.08	662
4.03697	39.3569	141
3.59747	34.966	336
3.97862	31.0075	445
5.20955	39.3782	726
5.85663	62.8147	330
5.3814	44.192	285
5.3181	38.4512	353
4.14468	34.2779	230
3.63668	43.0745	274
4.17875	35.5682	184
4.12272	31.5886	203
4.03899	39.5412	271
5.61436	53.0776	311
5.36877	43.5063	157
4.4205	32.1771	219
3.95211	32.618	260
4.12377	40.8383	168
3.39456	24.7814	109
4.90022	54.9285	442
2.72368	21.6006	128
3.83343	26.453	79
4.12417	33.1689	463
5.62225	44.8593	256
3.88637	38.1162	505
4.96777	53.4602	420
4.10208	27.8681	117
5.12396	34.2625	258
4.3911	33.1184	656
4.0105	37.0878	689
4.7964	39.3456	341
5.84293	44.4276	392
3.63094	21.2911	616
3.41887	29.4902	239
5.07645	50.0808	173
3.66457	29.4255	227
3.71077	35.1189	200
4.17287	39.9468	367
8.72978	59.3513	508
3.15386	24.0383	123
4.59997	37.7564	204
3.54792	46.4761	156
3.98078	35.6709	107
5.28875	50.6662	659
7.15156	71.8491	672
5.76315	37.0709	418
4.63746	39.3585	512
2.80015	23.1571	164
4.10572	40.6745	237
5.40789	45.1939	230
3.21823	23.2248	210
3.36558	30.4306	164
6.24862	34.7523	547
4.07481	37.7585	319
6.83097	47.3651	635
3.30383	28.1745	240
6.76471	43.1829	517
3.81417	35.4625	159
3.94395	41.9228	132
3.66925	34.9024	84
3.69116	32.1727	197
3.48847	39.3106	173
4.31345	38.1603	620
3.03851	24.3518	135
3.76745	32.6616	435
3.80946	43.4223	381
7.12257	42.337	250
5.0175	44.2065	470
3.7128	35.7597	206
3.76871	30.3456	166
5.29908	55.6444	171
8.26188	67.5004	295
4.58449	45.7471	229
3.62299	30.3823	103
5.78679	56.1287	197
6.89068	41.1962	342
4.26568	41.7789	253
4.36975	36.393	103
