length	config	time
3.06608	31.0158	258
5.72772	52.1137	225
3.66973	34.0372	171
3.97411	39.8644	339
7.83622	52.1261	362
3.9076	46.0786	130
5.76617	62.6075	698
3.72146	41.1315	159
3.41963	25.7334	144
5.29698	41.1791	805
3.24687	36.0069	157
5.72624	61.3801	679
3.66166	32.3106	823
3.98305	37.9486	161
4.0874	38.703	465
3.64419	30.8477	197
3.27834	48.7568	451
4.2629	47.2323	139
4.09161	29.8236	697
4.63691	51.9794	438
3.19847	28.3198	267
4.05182	30.1714	146
5.07073	50.8882	779
3.82552	49.3021	340
5.47349	47.803	453
4.26399	47.3014	175
3.04518	26.5589	314
6.6349	50.9877	345
3.2796	37.6693	147
3.44315	48.9634	278
4.27758	40.461	376
2.96236	30.7378	85
4.16274	38.5554	1093
2.53086	24.7861	300
3.47997	46.2028	133
3.59088	27.7981	132
3.37224	35.8856	330
2.84274	34.9167	297
3.9384	31.9571	505
2.88068	30.5157	249
6.78883	49.5851	718
4.06917	40.03	347
3.65491	36.585	125
4.91038	53.2941	173
3.13928	39.0903	255
3.85488	42.461	382
2.778	26.7344	75
3.11603	21.6299	141
4.42807	33.8336	547
3.92795	40.0107	194
3.1245	28.4909	638
5.23708	57.8712	322
3.31141	31.1874	251
3.4791	39.6941	381
4.65811	51.0085	352
4.49953	33.6901	556
3.87158	49.4261	163
4.22008	55.5893	694
3.79212	36.8992	293
4.70852	34.9474	332
4.49885	52.0279	453
3.13102	31.8655	116
5.99806	43.0485	411
4.867	57.461	673
10.5135	78.5241	1381
3.36011	34.5752	712
5.30085	43.6427	350
2.67296	26.4427	417
3.63419	30.698	153
3.24992	34.2593	281
3.36087	25.1581	280
5.67996	46.6987	1154
3.83856	39.8645	204
4.2364	39.3526	412
2.76627	29.4705	272
5.83259	59.6454	489
3.58959	33.5486	554
9.65168	64.4098	936
5.14452	61.878	593
3.85696	48.5159	329
3.64892	35.8963	280
3.40896	27.5158	205
3.27866	37.1824	319
4.1827	43.0169	222
4.71827	50.8159	399
4.34619	26.5762	850
3.91567	36.7605	183
3.19332	31.2367	104
4.28499	35.7721	333
4.58914	39.585	283
5.58065	46.6733	196
5.12243	40.511	214
5.6761	61.6766	481
3.07185	26.442	306
3.85326	36.6788	612
3.19336	26.266	280
2.98933	29.1982	264
3.16403	22.8333	187
4.17288	43.3884	563
4.15092	44.6273	221
