length	config	time
9.36278	42.9314	0.178
9.82091	53.6982	2.593
8.86885	43.0547	0.722
10.223	51.1337	0.416
9.62884	54.352	0.903
9.35561	49.1178	2.425
9.72749	47.6194	0.346
10.9974	57.4054	1.14
8.43156	42.8388	0.622
9.2715	52.4718	1.695
8.76787	49.0658	0.619
8.37213	43.9066	1.997
12.9161	66.8096	3.447
7.04426	48.3904	0.156
8.14792	40.9759	2.818
8.66956	43.0779	2.424
8.75716	49.7466	0.889
9.01458	45.5286	0.618
7.67456	38.9899	0.961
10.5033	56.4394	4.018
7.81079	39.1574	0.123
11.6006	63.227	0.863
10.426	54.8923	1.29
9.83765	48.8261	0.682
7.72285	45.0361	1.281
7.84801	41.5814	0.298
7.69351	39.1809	1.026
9.616	54.5857	0.484
10.9372	58.674	3.274
10.0424	63.0281	1.092
7.74501	40.8964	0.67
11.2129	52.6382	3.485
9.31307	46.7794	0.447
9.84897	54.3353	0.646
9.10797	44.1031	0.206
8.32566	45.9257	1.036
9.19117	50.9851	2.608
9.05263	46.4505	2.614
8.59942	50.6497	1.99
10.1288	45.6248	0.268
9.73446	49.2373	0.999
7.63464	41.5339	1.377
8.89468	52.5092	0.721
11.3646	57.4828	1.807
9.92222	51.9924	0.655
7.58007	38.2619	0.963
7.62137	38.0496	0.548
10.2461	53.2114	0.938
8.5457	53.2408	0.628
9.64726	51.6461	0.471
