length	config	time
7.47003	30.7121	223
5.06395	27.7796	142
6.41591	30.4515	124
5.14895	24.5583	70
5.11752	27.6368	366
5.48934	25.0529	105
5.25211	34.141	188
5.86043	31.7218	187
5.0422	22.9861	82
4.82728	26.2316	58
6.62547	29.2767	173
5.71286	27.1171	164
6.47807	30.5192	161
5.96635	31.1998	228
5.14355	22.9808	59
5.78326	27.9512	138
6.77693	33.4152	188
5.38449	25.462	169
5.64294	27.1558	103
4.94445	23.1741	74
6.36757	30.5324	186
5.29445	27.2568	93
5.45418	22.0437	67
5.40657	24.3554	70
6.3798	27.9759	118
6.09729	31.7246	178
5.53415	27.2809	132
5.34149	24.8231	108
5.75054	26.865	126
5.94477	28.1173	177
5.14508	19.9644	81
5.15083	25.2521	106
5.17845	22.1277	114
5.6069	26.2952	152
5.09234	23.2201	80
5.21173	24.0876	103
6.6556	35.1106	198
4.97794	21.7953	83
6.45356	38.3773	290
5.41665	39.8562	309
5.24688	25.6194	70
5.38532	24.786	83
5.06457	22.1692	57
4.90658	20.1645	86
5.02644	27.5974	98
5.08071	23.5851	168
5.17127	27.3816	87
5.29594	24.2127	134
4.75889	22.1408	102
5.1301	29.7988	323
5.60843	27.7135	76
5.26563	24.2044	230
6.44191	32.3063	148
5.99078	24.9235	148
5.93844	25.9241	116
6.04359	31.2284	151
5.36364	27.6842	99
5.07408	22.2609	71
5.20596	22.5979	91
7.58262	37.8791	409
5.26234	28.1998	86
7.19909	30.1771	475
6.22834	25.107	83
5.14307	23.8593	96
4.73389	26.5526	294
5.40017	21.3737	102
5.3939	24.77	89
5.17962	26.4924	210
5.74172	29.7006	222
5.62849	29.9989	180
5.73053	26.1197	140
5.16443	27.5449	163
5.23623	24.3939	85
5.84295	30.2198	218
5.45181	28.5049	108
6.08796	27.0065	96
5.32754	24.9967	178
5.28304	24.5714	58
6.88061	38.5869	228
7.44798	37.8372	219
5.49357	32.596	243
5.75482	24.0866	134
5.53807	26.6434	147
5.03986	25.4842	152
5.7244	32.5043	105
5.77265	31.1134	174
4.79105	19.6071	124
4.83557	20.9233	101
5.19906	21.1019	79
4.84456	22.9429	74
4.65796	21.0925	110
5.53782	23.4684	182
5.8385	31.2787	86
5.27315	23.4398	130
5.23654	23.3151	66
6.19276	31.1748	229
5.22457	27.8577	182
4.76705	25.1529	344
5.76856	25.7462	262
5.0528	25.4902	124
