length	config	time
4.16725	36.7376	251
4.184	34.3231	290
4.49434	39.6164	335
3.33136	32.0587	145
4.52959	33.9791	161
4.41668	30.3199	144
3.74537	24.0434	102
7.97663	57.5041	329
4.16579	25.4122	75
5.87454	42.0956	245
4.7618	39.2506	238
3.29704	27.604	109
3.98001	27.4962	135
3.89778	30.5519	291
4.83347	39.4523	160
3.51881	21.313	52
3.97007	37.9141	432
4.01837	26.5842	133
4.56073	42.6028	150
6.8477	54.109	436
3.79334	25.3939	56
4.02839	29.018	109
3.3521	24.8653	140
5.13815	41.3077	155
4.24937	32.7264	242
4.8237	40.6065	151
3.54017	25.0035	84
5.52092	34.1514	230
6.2878	43.1495	156
3.78266	29.048	102
3.8511	34.6862	143
4.79722	40.1482	245
3.70568	23.2565	59
5.07545	47.4866	461
4.47425	29.9068	100
3.37797	29.152	480
4.3362	38.6688	187
6.51223	44.5153	184
3.42353	30.3433	91
3.85902	30.8587	156
4.52767	31.6692	199
3.38427	27.7722	221
3.72936	34.1706	170
3.91334	39.7469	224
5.20347	43.0013	183
4.8665	38.0943	370
4.54209	33.6606	215
4.60515	42.4165	615
4.46993	34.9915	120
3.60206	29.7128	257
4.07839	31.999	259
3.98965	26.1881	94
3.93221	20.9707	63
4.8742	36.4495	121
5.18489	46.2747	273
3.14249	25.4203	102
3.68062	33.9166	211
4.67216	37.2999	356
3.64488	24.1314	116
4.10271	40.3276	331
4.31662	39.6894	174
3.79161	24.2146	139
3.46386	30.333	87
3.70446	30.1796	246
4.54171	28.7435	202
4.99808	31.139	180
4.02286	29.5725	160
3.82535	22.0787	52
4.19614	35.5371	198
5.89551	45.4708	272
7.0315	48.5776	397
4.45581	30.5525	127
4.83306	34.5831	107
5.47867	36.9994	225
3.64107	31.685	74
3.61157	25.3253	66
3.64582	27.2497	96
4.2405	24.5388	409
4.31169	36.5246	91
4.2302	34.7374	200
4.05245	28.7058	257
7.74051	56.5481	634
2.88669	23.3836	91
4.3723	31.1867	165
4.6376	32.3304	409
4.46844	41.9218	234
6.27878	47.1925	247
3.04892	24.448	129
4.41757	39.2763	284
5.10524	39.7828	429
4.10602	37.953	193
4.71223	34.2655	306
4.02557	26.5143	103
5.79397	37.7667	371
6.91035	59.6012	489
4.36455	27.7654	71
5.11965	45.0748	796
3.77906	34.6492	159
4.36108	32.1719	274
5.35954	35.9826	321
