length	config	time
4.54804	34.1535	165
4.78508	32.1871	199
3.74872	25.2672	395
4.6674	34.6128	147
6.24975	40.1818	450
5.51716	39.1135	170
4.56881	34.3419	219
5.62489	39.5559	390
4.08929	36.7255	160
4.41612	27.9718	191
5.83464	39.5168	599
6.07584	31.892	272
7.27662	34.0853	97
8.06788	60.8526	204
4.39308	40.0438	202
4.10218	35.7918	357
3.51704	29.0348	171
5.15817	41.3667	413
5.03296	43.3905	274
3.85565	20.7142	89
4.28619	28.926	150
7.64723	47.1487	275
3.93122	22.0819	88
3.99016	27.7496	85
4.47464	39.0314	246
6.71766	46.7364	448
4.0675	27.2692	501
3.74982	25.1552	139
6.22173	35.4762	447
4.4371	41.5456	145
4.14023	31.8791	190
5.03388	38.3479	578
4.06095	24.8301	306
6.8972	48.9076	275
3.78114	28.1275	68
4.08491	25.0921	109
4.04853	28.4897	323
4.80874	34.2531	132
7.1425	49.3339	209
3.83917	26.3062	125
4.99637	36.8351	106
5.61795	47.256	212
3.87882	29.9207	291
4.73937	41.1062	320
4.06186	28.7146	88
4.69005	33.0084	182
3.14884	23.2721	318
6.31844	39.815	313
5.72092	58.619	372
6.37835	38.769	253
3.84106	24.914	49
5.16855	33.4808	493
4.8317	32.5288	122
4.05434	26.321	123
4.08998	30.3944	415
4.42692	34.3922	282
4.37546	27.5582	169
3.34332	21.1805	70
6.67464	47.4732	576
3.80817	31.1356	75
4.09685	24.5033	129
4.00117	27.1165	113
5.49406	46.6632	347
4.20745	36.2427	250
4.94288	47.5338	252
5.03261	39.8555	209
4.80152	40.3065	266
4.07522	27.2257	150
3.65235	25.1793	305
6.35089	45.6451	265
5.51666	40.1367	242
4.51616	30.3702	168
4.20603	24.6778	65
4.95181	36.3973	112
5.03108	31.3719	187
6.42175	47.3338	333
5.8326	40.8258	159
3.79741	31.2855	172
3.22334	19.8783	46
4.9702	33.5583	72
4.68969	25.1382	85
3.66049	21.0727	62
3.48502	25.2207	74
3.65155	21.5426	61
4.03035	26.8246	142
3.49892	24.4969	181
4.97819	30.5141	392
6.29903	40.0005	481
4.28372	35.4114	502
4.82155	27.7014	97
4.36796	34.1745	263
5.00327	49.6	162
4.6956	35.9045	328
4.69313	34.7079	190
4.34591	31.6905	108
3.56873	23.5847	82
6.00159	40.2604	726
4.79529	36.9166	354
4.08328	35.5782	179
6.02168	34.5939	239
