length	config	time
4.59387	35.4548	324
4.19774	19.0002	57
4.45975	28.1932	420
4.64383	33.6723	180
4.21913	28.1188	117
5.28441	30.5598	125
4.34413	28.7259	109
3.54896	24.9777	479
5.62166	39.3959	252
5.7575	32.8377	188
3.95372	21.9267	89
4.75712	25.4142	79
5.69248	34.1349	186
5.0865	30.7921	238
4.68218	32.1565	108
5.21531	29.8595	191
4.32581	27.6423	109
5.59688	33.0837	135
4.61502	31.144	149
4.779	22.5398	89
4.34277	31.1891	78
4.50342	23.9591	77
5.25237	27.878	173
5.0119	27.6462	126
5.60257	32.4876	141
4.63094	27.5375	125
4.64646	24.1025	104
5.83685	37.1874	115
4.49014	29.4318	196
6.51043	41.0752	246
4.57085	25.8894	143
7.24038	42.4674	352
4.46747	24.2845	106
4.55214	38.3539	422
6.91416	47.0556	239
5.51408	27.1585	171
3.82673	21.8795	64
4.02939	22.7522	56
4.2268	20.8643	57
5.68492	32.4001	204
4.44883	22.2259	71
4.98155	28.9586	115
4.80161	28.1842	83
4.914	22.2526	98
4.09265	19.6799	61
5.58147	43.1868	177
4.18398	19.0043	65
4.70246	30.6832	130
4.17741	24.66	102
4.12003	20.749	165
4.10907	20.184	119
4.21635	25.3432	104
7.65076	40.0002	179
4.17254	23.0215	111
4.71456	27.6992	85
4.31237	21.3654	154
4.57962	36.4541	193
5.00534	28.8039	109
5.95771	32.3268	185
5.07027	27.3911	103
5.32844	26.4688	86
4.06623	23.3077	180
3.9492	27.636	100
6.55175	32.485	234
5.95788	31.9923	103
5.10432	25.4025	76
5.54781	36.2856	322
4.57653	28.2975	149
5.43963	32.6177	263
4.93423	24.9296	123
9.40139	50.3686	239
4.94731	27.1207	305
4.03576	26.0009	125
4.24159	24.9383	68
4.07957	27.2696	174
4.30083	23.4721	63
4.17316	23.1121	132
4.11031	22.8602	140
5.38964	30.5637	121
4.47968	21.8008	336
5.21919	42.0004	290
5.71062	36.3194	115
4.6994	27.7497	154
4.54483	22.9818	64
4.51972	29.0084	92
5.44567	37.9658	205
5.09459	26.4379	101
5.88681	32.3734	251
4.78049	34.0424	193
4.37449	22.7043	225
6.18056	42.5674	192
4.37365	27.0216	96
6.0438	37.4678	160
4.19862	23.5906	178
4.20193	24.151	112
5.12206	36.3871	235
4.71037	32.5423	210
5.59603	28.772	121
4.09431	27.4765	126
5.21147	37.3477	99
