length	config	time
11.039	61.4031	4.628
8.66168	38.8312	4.321
9.35248	50.3299	7.268
11.24	56.387	2.848
8.66617	38.5403	2.049
9.90991	55.074	2.087
10.6283	55.8432	6.031
11.904	64.4962	2.775
11.2465	54.0575	8.39
10.142	50.1226	3.134
8.40062	36.5336	7.826
10.3748	58.6779	9.449
9.61032	48.0505	9.438
10.9505	59.8251	2.86
8.29214	42.0628	2.416
9.12475	52.0125	3.327
9.67036	48.4596	2.435
10.5341	48.2797	3.85
10.7337	56.0279	1.079
9.8231	44.8721	5.638
11.6708	60.6736	8.899
9.08054	46.2045	2.767
10.7925	57.913	8.131
11.4142	51.4612	5.734
9.798	51.0142	7.13
8.79529	34.7958	2.676
11.6214	55.5561	2.689
8.66594	42.9432	2.404
11.1934	58.6963	15.285
8.90938	52.0622	2.457
12.3372	60.1095	4.296
10.4451	56.8226	2.498
8.44905	41.2482	3.754
9.46979	44.0109	2.22
10.12	55.0122	3.881
9.75591	60.7793	8.162
9.27264	54.8668	4.576
7.95248	42.2992	4.19
9.3257	46.2238	3.918
8.82742	39.1299	2.284
11.0089	49.4175	5.013
9.69477	52.2876	2.585
7.93237	40.3439	0.761
9.96631	50.8096	5.68
9.88579	49.3968	1.108
9.4256	43.9674	5.255
9.77476	47.2592	3.412
9.75617	52.3098	2.508
11.3614	61.9035	4.743
9.72372	46.3788	4.513
9.15339	47.5257	4.661
10.4054	52.1945	5.292
8.70683	37.6941	2.378
10.0595	50.4211	4.2
10.9574	50.3428	2.194
9.64186	46.6656	1.759
9.8705	43.674	2.279
9.13096	43.1556	1.905
10.2123	47.9313	4.672
7.88652	33.9748	1.377
9.27125	46.3069	3.91
9.79282	56.8235	6.55
9.28687	47.023	1.485
7.70111	35.7685	2.566
8.39956	32.9719	7.191
11.45	55.6496	6.898
10.4134	61.6783	6.352
8.43797	42.1865	4.398
8.19915	35.5084	3.682
9.34587	51.5537	4.537
11.2516	64.5174	1.396
9.13064	39.5033	2.273
11.2137	59.3896	22.366
9.1623	45.4478	3.094
8.98006	46.1499	12.57
11.231	61.7159	4.78
10.769	57.4874	10.215
9.27762	35.0799	2.158
13.464	65.1588	4.744
10.4212	53.4275	2.983
11.5842	58.9574	7.183
10.5531	53.002	3.708
11.8029	48.6329	3.172
7.98854	35.3907	1.998
8.50531	32.6911	1.695
9.81602	51.0474	5.446
12.046	63.4397	3.827
9.16836	43.5027	6.051
10.418	53.2925	5.676
8.62526	37.7478	2.089
10.6494	48.2064	6.861
9.27604	48.4063	2.102
9.57348	48.1672	3.777
10.7211	60.8071	3.919
10.2726	57.1714	4.975
9.90899	55.4938	2.416
9.31925	43.813	4.355
12.4311	60.5019	6.814
10.2913	57.2836	7.244
8.66626	42.3739	11.218
