length	config	time
7.75213	54.4404	410
3.62141	42.6407	254
4.60462	46.5549	311
6.27772	83.1699	444
3.97196	35.7819	162
6.28779	62.5083	257
9.1631	74.8319	1192
4.59617	40.1232	305
3.93965	36.2126	215
3.47829	31.2663	245
4.44185	44.749	495
3.84617	36.4052	82
4.31548	36.9957	245
4.39402	43.1628	507
4.21025	40.4944	231
5.75512	41.6424	407
3.61569	26.0103	130
2.84254	25.4289	106
3.47698	33.2942	585
5.48987	43.7896	685
3.88761	36.4099	150
6.68047	60.1373	487
5.3357	64.7914	489
4.08096	30.5897	505
3.07475	23.4283	510
5.2398	58.211	145
3.70946	38.278	94
6.92753	45.2796	224
3.02078	27.2348	240
3.59489	27.8497	60
5.76288	56.5664	397
4.15064	34.0282	212
3.07193	28.0062	70
4.43032	33.0546	340
4.82165	38.5388	578
4.33907	37.0235	663
3.60815	37.4578	244
2.98831	25.6312	167
6.30368	63.1275	753
4.62569	53.1068	316
4.07481	52.0746	264
4.10351	49.5767	273
2.67439	26.1904	143
3.32785	32.2306	111
3.21125	35.3784	98
3.59702	31.4478	385
6.13418	62.4742	852
5.57101	53.9209	445
3.28472	29.2291	219
3.84948	35.9112	336
3.8317	30.5316	420
3.13069	30.7887	138
3.99239	51.8767	1027
3.74663	38.5141	468
3.60905	35.6891	282
3.5497	39.1102	159
4.75319	36.9736	164
3.8557	42.2293	181
4.15887	37.0983	243
4.61328	49.6083	262
6.81062	54.4297	401
4.40607	36.301	131
5.83291	50.247	389
3.98596	37.6353	531
3.28604	25.837	171
4.74519	45.8243	331
4.07737	37.2152	429
5.63593	47.8858	190
3.90932	39.6613	209
3.30201	32.4029	349
3.38171	24.4317	83
3.95399	37.032	474
3.92398	37.8208	238
5.852	51.7998	232
4.13184	37.5617	197
5.61144	48.089	296
5.72641	41.8681	613
3.53655	30.4939	313
5.22906	37.577	270
5.09	36.1298	477
3.96734	35.4441	174
4.5475	42.5945	186
4.77535	46.744	346
4.74524	37.9088	320
4.17243	45.8282	650
4.61978	45.0214	410
3.55334	26.701	115
3.32352	30.7527	152
4.28362	37.5518	99
4.52148	51.7548	521
3.66946	31.4703	81
3.22152	26.8262	380
4.14655	43.9122	143
3.37435	29.7937	638
4.46389	48.7528	407
3.28708	27.6096	81
3.70159	30.621	117
7.41798	48.3512	498
2.93358	26.7732	157
3.59118	31.1853	66
