length	config	time
8.21381	39.8111	3.624
12.2638	53.7253	3.845
10.1525	52.6935	1.87
11.1434	60.4972	3.719
9.37013	47.1199	3.874
10.8502	45.5276	1.388
9.10398	42.0857	3.581
8.20873	40.9343	1.232
9.54272	54.1771	3.082
11.3908	63.7409	4.897
9.41501	56.0062	1.043
10.3596	53.6148	3.939
8.77574	42.276	2.55
9.8891	49.8566	5.026
9.67931	53.9014	4.88
9.34843	48.4773	2.097
8.32322	37.8298	3.073
10.851	57.3474	6.075
10.1012	41.9632	3.381
11.997	59.4434	3.029
7.91217	33.2409	2.826
9.10724	49.8875	10.154
12.4568	71.4278	4.655
10.7853	52.3755	3.306
11.0129	59.9747	22.623
8.477	37.4927	1.191
12.2422	46.2962	2.376
10.7759	51.8695	5.967
10.355	51.4421	20.456
11.5682	50.8075	1.631
8.66902	34.6454	1.965
10.9395	58.8308	6.346
9.78484	50.3953	8.368
8.72051	44.4295	2.099
10.1156	57.2251	5.303
7.36876	34.8534	1.032
10.1463	53.3731	8.994
9.04762	49.5955	2.2
9.26699	52.8134	2.376
10.3442	53.5045	7.02
10.6977	57.2603	4.648
12.1447	60.5164	4.825
8.91692	40.1507	1.583
11.862	53.8309	2.937
11.8361	62.8843	5.493
9.9504	42.2387	3.769
8.4208	42.356	7.153
9.12552	45.9328	15.55
9.86983	44.4541	1.519
8.97925	36.3581	2.589
8.4485	35.7157	2.033
8.7738	35.7349	2.112
9.12804	44.4288	2.658
13.4068	65.0619	7.889
9.68961	49.0622	2.654
8.24225	43.558	3.022
10.5739	60.8515	1.931
10.4578	52.041	2.162
9.42477	45.8077	2.518
9.18025	44.2983	4.904
13.6457	70.3379	2.756
9.06511	43.8543	4.003
9.97411	53.0457	2.378
8.49369	48.6726	2.469
9.46086	44.011	2.079
10.5868	51.0336	13.589
9.76502	51.8885	2.783
8.08377	33.3093	1.538
10.9412	54.5203	13.511
9.07086	42.8819	6.501
12.9051	67.0654	2.759
11.0629	58.1672	2.84
12.9796	74.1242	20.951
8.97881	50.7534	4.585
8.76087	41.1392	3.239
11.7817	62.5309	5.308
10.4303	44.7291	3.303
10.129	58.6171	3.554
10.3663	47.167	3.469
9.10374	43.311	2.49
10.1739	60.912	6.11
9.68591	44.5533	7.772
10.5079	58.6232	3.911
10.2214	50.6268	2.66
11.5814	58.9143	7.192
8.06077	35.6412	1.914
9.52507	37.6948	3.181
11.9787	55.5317	7.085
8.87258	44.1375	4.156
13.5905	63.0289	7.818
10.2385	54.4975	10.661
9.17973	45.8233	3.491
9.38731	51.1423	1.457
9.88313	51.2456	1.069
11.1185	52.4695	8.134
10.1887	50.3177	4.144
9.63654	54.4366	5.018
10.101	59.4897	2.753
8.59337	38.0254	1.04
12.9461	63.0331	8.772
