length	config	time
4.99777	22.3225	465
5.07042	22.647	62
7.68508	31.6526	177
7.06795	36.0923	191
5.36084	23.7182	101
5.08084	23.6935	217
4.92439	26.3356	146
5.35949	24.4726	120
5.32929	23.366	102
6.21634	27.8781	150
8.15696	40.5956	384
6.02051	38.7507	219
5.17677	19.3085	53
5.58623	32.4655	198
5.81815	29.252	293
5.37063	24.6607	181
6.27198	23.5507	65
7.0197	26.9001	211
5.12911	25.5135	171
6.03744	28.9652	299
5.74477	29.5746	117
5.472	25.5546	97
5.45946	26.4601	279
5.55243	23.2986	94
6.86999	26.3122	162
6.44678	24.7316	141
5.35786	21.8615	102
5.11657	25.1731	84
6.80012	32.2367	212
9.09129	40.9607	365
5.92426	28.7817	236
7.93404	37.0285	200
5.82736	26.3698	101
6.79918	29.6517	204
5.42034	19.4841	89
5.35174	30.9566	115
5.91549	25.583	229
5.56965	22.7033	123
5.6276	27.3163	217
5.23942	28.1109	253
5.40639	29.5866	152
5.13504	25.4064	81
5.32785	26.6356	197
5.90959	22.3319	161
5.31451	32.1073	238
6.09694	29.7822	147
5.58169	32.9212	2651
5.74728	37.9717	245
5.58087	27.271	193
7.61415	34.9376	256
6.25059	27.5353	117
5.63052	25.99	78
6.95425	28.1894	201
5.55968	21.6051	207
5.91727	24.3995	110
5.70332	30.1964	204
5.46086	22.3025	93
5.76781	30.7051	224
5.08463	23.0353	129
5.42072	26.7329	147
6.05056	33.728	205
5.47125	27.3535	109
5.34932	22.8239	178
5.3949	22.6669	108
5.70958	28.4604	224
5.89903	27.9925	126
5.82499	27.6277	153
5.46614	22.6596	114
5.75891	24.3572	88
5.5937	24.0952	134
6.08421	28.4305	127
5.11224	27.3499	240
4.87079	23.8553	228
6.88641	41.593	212
5.36302	23.0181	65
5.75798	25.8261	149
5.79809	26.9458	267
5.38756	24.0767	165
6.83157	34.2214	508
5.39425	31.3263	124
5.56756	28.1925	203
6.07058	29.0244	144
5.84924	27.7227	221
5.8722	27.6408	150
5.24409	26.3413	152
5.44344	21.8409	80
5.86917	28.9381	105
5.39505	22.5378	92
5.328	23.6667	311
5.79146	23.0998	233
6.02486	28.0021	188
6.05273	27.1402	156
5.82535	23.8929	76
6.10712	26.203	107
4.84085	23.1991	56
5.55289	24.7665	90
6.97964	26.2231	184
5.13585	25.852	221
5.49036	23.1775	81
7.18775	39.5736	446
