length	config	time
10.8806	57.1139	3.355
8.75417	50.8173	1.77
9.2487	47.6762	5.786
10.8912	58.5882	3.244
11.5973	44.9505	8.846
8.38367	36.0618	5.334
11.1066	50.125	3.367
9.4507	44.8358	9.502
9.28408	46.2492	2.569
10.1408	48.6242	3.236
9.74935	42.6979	4.752
8.31429	36.0587	2.057
11.4249	53.6966	4.163
12.3543	66.4995	4.689
9.79353	42.0832	4.827
9.84323	49.5838	5.882
10.1849	56.9309	2.025
11.0169	52.4961	0.982
9.52803	39.1148	12.414
7.72534	36.4027	4.169
11.3207	60.1254	11.431
10.1554	52.7466	4.382
9.73618	46.1075	4.684
8.94483	46.7661	2.649
10.4726	52.8307	8.381
10.7155	54.5245	13.617
11.3202	53.7227	2.721
8.10179	38.2092	2.797
11.7849	59.4304	3.625
9.3914	52.4611	4.029
9.43932	47.9052	4.236
10.1484	48.0987	3.545
10.869	48.4077	1.718
9.906	49.4237	12.508
9.87385	58.0271	4.75
10.9496	54.7301	4.725
10.9196	50.6812	1.552
9.36516	48.4988	1.296
8.51761	38.1957	4.157
11.011	57.9788	2.206
10.3264	47.9215	1.483
9.41308	47.0695	2.784
8.6538	45.5691	1.882
7.82759	36.5136	2.82
9.69895	37.8414	7.915
8.83614	49.3818	3.842
9.25439	43.9878	6.538
9.44829	44.5534	4.487
10.3132	50.5774	5.48
9.40511	45.7943	3.102
9.695	44.6641	6.425
8.91761	39.3048	2.335
8.36868	36.8029	4.253
10.4194	46.7757	4.632
9.9063	52.3911	2.416
10.3327	55.388	7.738
9.08352	41.9174	3.126
10.7479	56.9165	3.809
8.24754	41.4372	3.421
10.044	46.4083	1.182
9.52515	43.506	2.353
9.55307	49.506	5.434
11.0147	57.4569	2.548
9.58009	48.0936	5.541
10.8833	50.6115	8.431
10.2258	51.0845	3.311
9.5872	43.5611	5.784
9.98867	52.9078	5.898
11.409	52.8139	4.579
10.5828	44.6166	4.556
9.28925	45.7485	1.274
11.1204	55.8666	3.917
9.68826	45.3648	2.702
8.68305	38.8438	6.082
8.77706	37.3475	1.863
9.11299	43.5094	6.352
8.84997	40.7733	1.657
9.33953	43.0941	2.763
10.8798	60.707	6.725
9.24297	44.8997	5.469
10.0271	43.1828	10.368
8.29512	39.0191	1.533
12.464	64.4581	5.117
10.7653	53.1579	3.609
12.4609	59.7694	6.778
11.7667	65.7398	4.757
8.27462	34.4701	4.597
9.50343	39.0502	1.711
9.97267	51.8364	9.584
8.65545	34.1392	1.077
10.6721	56.8653	4.268
10.7086	52.4441	16.761
10.613	50.7748	2.65
9.795	43.4845	5.13
10.2313	45.9794	4.103
9.68778	50.9955	4.194
9.71153	53.7417	1.455
10.0121	49.9523	1.206
11.4066	55.9539	8.666
9.97683	48.3719	3.309
