length	config	time
5.05528	47.7908	411
4.70095	39.8249	505
3.6139	47.032	177
3.53826	37.4709	656
3.07575	23.0777	428
4.42566	39.3341	216
4.95635	46.2238	782
3.41796	28.7895	369
6.22476	43.1427	540
8.42985	72.7157	535
4.92662	62.5988	345
4.57615	35.8914	1079
3.39867	36.9504	182
7.02612	77.5434	705
3.65759	39.6145	482
4.1093	33.9821	200
3.68144	31.7948	533
3.37061	35.8348	186
3.74751	31.3307	462
4.66946	40.0669	130
5.67538	45.0665	369
3.16223	28.4197	200
5.1206	45.6781	611
4.22236	48.6939	406
3.04813	30.9566	257
3.2428	38.3207	213
3.4959	29.4829	429
3.45023	31.557	66
3.51347	31.7007	663
4.61699	57.3526	782
4.93863	52.7857	397
4.40261	35.5154	287
4.11023	34.6532	358
4.02642	53.5634	702
6.14067	63.2204	680
4.81827	38.7044	1153
2.91642	22.5133	344
6.21637	60.2386	405
4.90443	41.4913	414
3.02622	32.438	171
3.89674	37.6508	485
3.40821	34.8227	290
4.30638	46.5671	213
4.11615	35.3059	272
4.2566	36.296	159
5.13981	49.2496	1219
3.53489	31.1249	245
4.03248	44.148	223
3.37759	25.5955	71
5.36202	48.2823	260
8.04009	45.4274	430
3.55964	36.3881	98
3.67416	35.3552	413
6.26313	73.4877	362
3.7958	40.6363	316
5.18579	49.5032	381
3.25707	29.1296	351
3.4464	52.6817	377
4.67415	43.4103	169
5.37088	42.0326	1073
3.62452	38.5259	316
4.80376	54.1923	676
3.72972	45.992	405
4.92213	48.5335	400
5.49463	65.9169	1001
5.66258	67.3289	497
3.37528	43.4113	259
4.96141	55.5716	697
4.28078	42.1936	246
3.25637	32.3096	284
4.66232	38.9948	87
3.32773	30.9596	126
5.20119	44.7539	350
3.88466	48.4715	338
3.60759	35.3574	115
3.62365	45.8108	159
6.85082	67.015	515
4.8621	49.0953	184
4.56931	31.6346	232
5.14169	31.3637	734
3.19968	25.7147	272
3.48131	49.3168	172
3.84053	43.7741	423
3.74631	34.3018	288
4.08951	32.2787	185
3.68986	29.2587	210
3.76539	41.1184	210
2.87284	28.4924	88
2.48365	30.5984	232
3.38384	43.2389	142
4.43912	46.735	727
2.90006	24.8513	285
3.96398	27.3853	120
5.59319	60.5623	574
4.43691	30.7154	649
4.12099	32.6123	183
7.39356	62.7991	359
4.10159	46.7722	366
2.55462	31.5494	392
2.77889	26.3227	157
