length	config	time
4.72479	30.2531	136
5.57634	35.7939	252
6.0829	32.8794	125
5.3611	42.3263	270
4.69541	26.3046	115
3.94504	28.8758	201
4.16096	32.571	279
4.19394	29.0361	71
4.9553	30.7283	255
3.82923	23.4021	73
5.82745	39.7149	264
3.53314	27.4215	137
4.92356	32.8365	197
3.74022	26.6502	69
4.50869	35.5593	318
3.59573	28.5225	88
4.38737	25.6437	235
4.00007	29.1081	221
4.23382	37.2458	159
4.4197	30.8658	213
3.87323	32.6923	186
4.12252	32.4248	376
4.88657	33.8803	140
4.67897	27.5402	225
3.93825	24.8896	121
4.31566	30.5211	131
5.90306	33.5651	181
5.23517	41.983	165
3.92827	26.1207	86
3.84793	31.2328	323
4.67595	31.8922	237
4.17106	26.8397	68
6.8769	40.2306	216
3.50174	20.6084	54
4.95395	28.0687	97
5.5471	40.0853	336
4.14097	32.8955	187
4.02662	35.7381	137
4.73294	33.1914	268
3.99654	25.1411	96
4.04729	32.5486	108
4.42909	34.2801	182
4.77093	29.3575	116
4.28387	29.4824	446
5.01992	35.0636	343
4.5304	41.1937	278
4.44309	30.9174	88
4.01193	31.8657	199
3.73632	23.0938	86
4.38503	25.4767	245
5.70169	39.7287	210
5.33548	29.8957	405
3.99337	24.0976	96
4.19285	32.154	84
5.21522	37.9197	590
4.18491	25.4803	67
3.35761	20.3978	94
4.32915	34.3563	109
4.46699	25.3693	175
5.28348	34.843	228
7.12767	42.4557	295
6.73769	47.9605	519
4.8902	37.5954	297
3.94339	25.0545	128
6.45429	47.9372	254
5.81076	35.48	201
4.45503	32.2382	209
3.80278	27.3309	150
3.42054	24.2351	81
4.11425	33.5453	177
3.56765	26.8633	113
4.55732	24.8689	66
4.56932	28.4499	68
4.49365	38.1912	344
4.55652	30.9288	614
5.44074	36.7047	264
3.91238	29.9653	164
4.44925	27.5836	90
5.29577	32.874	268
3.91247	22.6919	57
6.88245	42.4308	192
4.80421	29.5776	131
4.47929	29.9553	133
3.51431	24.8832	70
3.66658	25.1904	79
5.44019	32.679	240
5.80972	30.0747	242
3.87461	25.9444	178
4.35675	28.271	217
3.74281	24.5237	223
3.41698	22.2566	330
4.88193	39.3003	275
4.90082	24.2526	110
3.55793	22.069	54
3.86344	23.2509	67
3.63101	24.9266	292
4.15389	25.5769	81
4.82736	49.7007	270
3.46584	22.0521	98
4.12961	31.347	197
