length	config	time
5.63459	37.9012	195
4.27351	34.2485	119
3.27699	26.9582	288
3.758	24.2642	130
3.67936	25.4982	67
3.48746	21.2779	118
4.00643	32.4095	94
4.69027	36.1416	254
7.06795	43.9328	320
5.65894	31.6537	251
4.12737	29.7211	229
4.32594	40.5211	176
4.80445	30.7956	330
5.86646	32.6417	152
3.68066	28.5927	193
4.31745	31.6285	193
3.99535	33.781	114
4.09556	32.7303	93
5.33686	38.3029	111
3.84047	26.8367	84
5.63455	42.9287	500
6.42285	36.679	172
4.36761	30.4731	179
4.28664	30.1215	670
3.46131	29.683	142
4.39322	30.1972	337
3.98218	23.6387	122
4.24867	33.86	114
3.60796	25.3519	91
6.14571	47.3166	281
4.60374	36.0317	186
3.40851	23.487	106
4.79473	49.2321	198
4.37736	29.5431	142
4.17217	32.2252	155
4.63923	36.8745	322
4.87703	39.2912	361
4.14544	30.9966	65
4.08295	29.4852	89
4.19544	33.3972	212
4.13964	36.6335	214
3.57006	25.8052	110
4.44066	27.2571	142
4.22377	30.7294	86
4.80755	39.1908	221
5.82934	35.2545	157
3.97231	28.5824	87
4.18875	32.6971	86
3.17606	23.1281	199
3.74862	28.3615	85
5.2927	37.0905	195
3.57712	30.3845	261
4.18298	26.1655	141
5.69323	44.4398	246
4.37558	22.5068	139
5.41716	49.3248	183
4.67512	38.0027	763
3.55234	29.0191	210
5.52178	36.5865	192
5.82719	38.9914	598
4.08284	28.1024	277
4.53777	27.9951	83
3.71831	27.467	130
5.29621	37.2466	156
4.22288	30.515	622
5.49414	34.3577	255
4.93063	40.0417	218
4.7437	41.0509	149
7.16749	41.638	411
4.28699	38.7525	139
4.18341	31.4146	426
3.72181	24.7021	276
7.30748	63.3915	571
4.18927	30.7137	85
3.75728	31.9346	201
4.35756	28.1564	101
5.50625	45.5477	237
6.29908	52.6703	310
3.92912	29.5657	213
4.25022	40.7921	274
4.05163	32.0006	209
3.80261	33.4268	158
4.38782	34.2312	82
6.75591	46.7595	374
3.65939	30.1594	125
5.6639	29.4416	160
4.3306	24.9709	84
3.69881	20.5729	56
3.63896	23.3839	305
3.37807	20.6958	201
4.38464	21.2482	118
3.88349	27.719	694
4.85507	33.9298	532
5.70299	36.1027	152
3.61551	30.4716	142
4.10551	26.1444	138
4.48059	31.5358	92
4.30244	36.0407	331
4.30268	29.2227	299
4.22288	34.0574	337
