length	config	time
3.41712	29.9609	255
2.54312	25.0229	367
4.61415	42.8662	391
2.8469	26.5872	95
3.15112	25.7645	264
3.23472	28.519	70
3.21647	26.6405	212
3.64909	38.5616	186
5.47125	38.1002	316
3.98343	44.2053	588
4.19683	42.8707	252
4.01819	43.7095	256
3.96191	38.1707	380
3.77855	39.8655	458
3.74611	42.7329	446
4.04922	43.3832	952
4.42805	39.0668	228
5.74511	39.4624	215
4.37679	39.9721	715
4.10777	33.4721	171
3.77738	31.4862	546
3.54329	35.8457	211
5.53134	44.2641	191
2.74865	31.5962	701
4.18707	34.4984	107
3.35729	30.7896	116
4.88067	28.6016	255
7.26065	54.0357	337
5.96718	58.5491	414
5.82218	59.7524	399
4.15633	44.2859	900
3.82775	24.4367	128
3.11943	25.3358	230
8.84856	54.9401	902
3.50215	34.9809	206
6.17501	58.919	413
6.73289	52.5429	265
7.98584	73.1919	349
4.5893	53.7465	377
4.04177	47.2594	614
3.72258	35.6691	176
3.4982	28.2719	87
4.62353	38.4978	123
3.71575	27.1449	273
4.83643	43.1391	150
3.56262	43.3276	410
3.14738	22.7122	147
4.22575	38.1034	167
4.75268	37.6276	225
3.48107	30.3178	206
4.81577	39.0557	212
6.09404	54.3971	355
4.67524	32.3258	177
5.48046	44.0801	291
3.18114	31.4403	73
6.8019	54.2288	714
4.61836	45.0759	306
4.38753	52.1281	235
4.43841	46.4449	331
4.83784	41.3457	211
6.13137	54.8558	537
3.08143	22.9073	291
4.45766	39.761	164
5.34015	45.0033	288
6.80009	55.0416	474
3.7215	45.5261	183
3.38273	27.5159	123
3.84931	40.7781	194
3.41426	29.4437	84
5.62556	47.2753	348
4.26069	35.9771	199
4.11637	26.2552	130
4.75872	38.7942	223
4.37735	40.8434	233
3.99654	34.143	138
3.60093	37.3475	443
5.09574	43.1352	486
3.97555	35.378	260
3.16558	33.2195	84
4.54474	35.443	586
2.61795	35.1126	372
2.73956	26.4618	106
2.67755	31.4347	491
7.63165	56.6973	939
3.8251	34.1573	200
4.77425	37.6651	288
3.07252	23.1715	139
3.23341	30.2734	122
3.03809	26.8557	133
4.96127	36.5626	239
3.37739	22.2242	178
4.11399	40.4351	541
4.98524	49.8851	418
5.67137	50.1431	608
5.02561	41.9132	268
5.81654	45.4105	256
5.81436	59.0033	306
3.63162	26.769	115
3.38	32.7707	188
3.83272	27.404	91
