length	config	time
2.97024	30.0867	666
3.84059	39.816	684
3.33754	31.3211	476
4.85855	40.0213	682
5.1474	42.7001	387
3.20834	27.8487	61
4.0273	35.4817	443
3.99653	35.9546	212
5.47804	55.7173	504
3.05745	37.0234	173
3.77277	41.3118	216
2.89995	33.3908	233
5.23377	46.4083	211
4.01396	30.6157	120
4.51367	43.8813	153
5.3783	52.3012	497
3.29854	44.46	221
3.80432	36.2393	463
6.44507	52.5123	579
3.46141	55.8742	248
3.6689	36.0954	215
3.61806	23.9437	344
4.48443	38.6954	371
4.34963	47.8729	661
6.48868	65.5269	570
3.27022	32.9015	593
3.35338	44.2106	208
5.06136	46.7624	1118
3.68696	45.1468	312
2.9414	36.9159	375
3.46408	31.2443	241
3.8912	51.1277	437
3.7985	42.278	811
3.10365	34.8438	201
2.96184	29.072	152
3.3048	24.7657	236
3.37254	27.5163	394
4.15291	44.8234	351
4.25541	46.9531	219
4.80741	35.5921	456
4.73135	61.3637	417
3.06737	24.671	76
2.27421	27.0677	276
2.89456	28.6321	215
3.73045	28.9071	98
3.00952	33.7413	326
4.90302	35.5561	489
2.83319	31.4035	84
3.7601	26.9054	202
5.41599	61.7337	923
5.5812	50.4414	253
3.30951	28.7899	551
4.29836	41.3241	200
4.42143	39.1834	335
5.94995	42.3538	842
3.47364	38.4402	363
5.2311	42.2679	215
3.05455	29.5182	253
3.87943	37.8377	292
3.72901	39.0968	366
4.49797	37.7984	701
5.14378	49.9253	457
3.55763	41.3187	242
3.88641	49.0836	452
4.50176	50.2775	422
4.35705	35.4923	798
3.60924	37.5519	311
6.69863	43.1756	385
6.4123	52.7089	535
3.18382	29.2516	90
3.71261	24.8642	861
3.30516	32.7237	154
5.28313	49.3492	238
3.24862	33.2204	79
3.84408	38.5616	468
3.78399	35.7425	383
3.05091	34.6858	360
2.76883	38.1837	255
4.55687	35.9744	932
2.99923	30.6027	178
5.90168	44.6884	722
3.36182	35.4402	215
3.51116	30.3581	490
4.95377	66.5341	886
2.87219	34.2108	87
3.30427	30.1729	128
4.02057	33.5651	377
5.35589	40.8497	644
4.36912	32.4587	455
4.55743	40.082	155
5.0797	46.0332	631
3.83345	42.5257	654
4.4197	38.4145	200
5.34658	47.0014	189
3.63208	35.2824	374
3.4162	40.2546	225
3.49863	31.6131	259
4.87853	47.3397	187
3.80093	37.6073	719
3.96292	44.1898	1077
