length	config	time
10.5888	48.9095	4.479
10.4462	55.0565	6.499
11.0906	57.0995	2.861
9.58783	48.1	2.545
7.10998	35.412	2.819
12.3715	58.0239	2.684
10.9697	56.9487	2.287
11.0976	53.6686	1.625
10.4463	56.2518	2.889
10.5599	55.9425	7.098
10.1853	46.3353	10.252
8.01698	33.0299	2.428
8.86171	37.6698	1.819
8.27742	36.9974	2.416
12.0859	63.6727	2.4
8.74172	41.5858	1.304
12.0462	69.1079	10.988
11.0292	49.5074	13.494
9.51155	50.9402	6.804
7.61689	42.6715	4.208
8.63372	33.2158	2.216
8.95001	50.1146	3.178
10.5547	59.544	2.228
10.211	57.323	5.539
10.3708	58.2679	1.61
10.4742	58.512	2.289
9.10736	38.952	2.857
11.521	59.1985	4.232
11.0406	53.5484	2.996
11.5068	60.849	16.541
7.62087	35.3582	1.903
10.7859	47.2117	5.685
9.42542	52.291	8.366
11.1947	57.5387	9.574
9.49331	50.4261	4.518
10.0157	39.5145	5.001
10.4509	45.9258	0.903
9.63285	40.4509	5.17
8.44402	40.4516	4.615
9.19969	44.0458	4.166
11.8671	70.5417	7.243
10.0256	53.8961	2.78
7.8163	38.2347	4.269
10.4403	51.2067	1.521
11.0149	53.1234	4.55
10.2358	42.8129	1.968
8.84702	47.132	7.011
10.2949	50.7496	2.011
10.8657	54.3103	5.462
10.3333	57.8925	4.444
9.1861	45.2668	3.066
8.76658	37.1972	3.451
10.31	49.2153	2.326
9.60394	39.85	5.302
8.90521	39.8266	12.662
11.955	59.5693	7.837
11.3528	50.0736	2.443
12.1462	53.7404	2.958
8.64653	39.2665	5.332
9.4442	50.1224	2.275
8.98388	46.941	1.366
8.3526	38.2487	2.315
13.1148	68.3672	7.314
12.2366	54.5144	7.547
8.40259	36.0886	3.026
11.1047	52.4652	9.929
8.22673	34.1209	4.139
11.3763	56.7905	11.058
9.61059	45.4587	2.175
9.15177	42.9121	2.773
9.52648	51.9361	6.177
8.13678	35.3883	2.839
11.4971	59.4018	4.482
10.4151	51.3269	3.084
9.47773	46.9622	4.471
11.0699	60.3629	6.828
8.91574	47.2393	2.889
11.5377	50.301	3.212
9.26421	43.0345	3.743
11.3607	58.8626	17.361
9.14712	44.2433	1.422
10.3939	55.5147	1.355
11.106	58.2535	7.409
9.69401	52.3871	5.042
9.56124	46.3294	1.997
8.62818	39.2231	1.904
8.63208	42.3479	1.185
10.8576	57.2124	9.19
10.7832	55.1869	1.572
9.21198	41.2253	2.518
8.90458	36.0578	2.268
9.51772	47.0905	4.745
10.3141	52.7722	1.527
9.05025	47.4206	3.289
9.00475	43.7894	2.119
10.0079	51.4005	5.96
9.04503	43.227	4.013
9.30328	51.6444	8.402
9.30356	46.8494	2.805
12.9932	67.6207	15.066
