length	config	time
3.76425	35.3314	103
5.57922	45.8732	377
4.07142	29.5855	110
6.55818	60.1776	473
3.0439	26.547	428
3.90167	31.801	252
3.95186	25.4822	275
3.38809	32.6476	143
5.3622	40.8554	208
3.662	38.2804	529
3.68103	34.5224	265
4.14664	28.226	171
4.49362	38.0018	114
3.58464	34.5224	91
3.95452	30.7104	166
3.78569	33.4279	115
3.71613	31.8754	217
3.47443	24.4155	276
3.69955	29.5203	165
3.12789	30.765	218
5.50225	33.4031	111
4.59932	29.7698	441
3.28697	30.1869	76
5.35766	40.4051	381
4.19775	30.2169	224
4.02836	26.3528	218
6.17824	41.6037	280
3.3932	35.125	226
4.54546	32.0067	248
5.11664	40.7219	624
4.58065	43.7839	213
5.0945	41.264	362
4.49922	37.764	166
3.42999	24.5966	87
3.76473	27.4638	66
3.52627	32.3846	98
5.98258	42.8942	368
4.78474	31.8516	201
3.96381	35.3939	122
6.82415	41.0825	139
3.78523	28.1227	104
4.93538	37.4033	197
2.90533	23.0132	68
3.97344	31.7462	297
4.99696	30.4606	869
3.56487	37.0464	185
3.74011	38.2323	281
4.56037	41.6786	317
3.49101	24.6239	174
6.46467	41.5814	366
3.85968	34.7553	204
3.65235	34.0617	138
4.43853	38.1077	682
4.03017	35.2191	162
5.6163	39.3743	112
4.51738	35.9661	469
4.40678	28.2656	262
3.56623	28.5584	73
5.66926	37.0757	383
3.16176	26.9041	74
4.80942	43.9104	221
3.60731	28.0332	53
3.9021	34.9324	148
3.13881	28.3321	213
5.49374	39.3494	227
2.9181	22.0579	267
4.8194	38.6899	174
3.78908	27.8418	75
4.34561	31.184	218
4.3687	36.3257	254
4.16372	26.2947	137
4.8006	37.5221	182
5.23793	57.0424	153
4.90319	31.0489	229
3.69074	24.274	60
4.19222	33.4997	675
4.79521	39.3989	319
3.27267	23.1025	102
3.5947	30.0749	368
3.91096	29.679	141
5.60958	43.6303	331
4.88697	34.1997	276
3.61573	36.9816	321
3.41477	23.7908	173
4.88635	36.6842	270
4.75948	25.2819	123
4.32382	38.019	172
3.54341	35.6848	248
6.16468	48.0228	666
4.26941	36.5508	269
6.79019	45.4973	401
4.14739	31.9585	149
7.32858	36.1916	264
4.93802	36.8958	321
3.71738	33.1869	115
7.79413	46.9376	525
4.2912	40.1982	555
4.81075	36.9036	525
5.10313	49.9332	609
6.21982	51.7098	413
