length	config	time
9.4352	46.1472	5.902
11.3992	60.3992	3.874
10.2788	59.3879	9.533
10.7312	57.842	3.902
9.62113	46.2654	2.139
10.5957	57.8715	1.511
8.83302	43.5249	10.324
10.9636	51.7686	5.84
8.70119	38.1979	3.038
10.728	50.9005	3.811
8.73515	35.9243	3.774
9.25022	50.6663	1.509
13.5139	65.5091	10.477
9.16273	48.105	3.339
11.3338	54.8287	14.086
10.35	42.3367	4.294
10.609	62.2774	8.121
9.57294	49.4164	2.898
12.0992	48.7187	4.427
9.66997	47.3595	1.272
8.6852	45.1821	4.351
8.69566	42.8629	4.607
8.07588	29.1565	1.812
10.7309	54.8288	4.235
11.2685	56.4787	8.615
10.3263	52.9014	4.253
10.0821	51.8075	4.848
8.5956	46.9843	3.429
9.1578	44.1803	3.552
8.21473	35.8005	5.611
10.5567	49.464	2.507
11.5321	61.835	2.996
10.0401	53.3496	1.742
8.85366	51.4954	2.173
11.9343	61.8866	1.504
8.17961	33.8152	2.1
9.20702	47.1287	4.243
8.18306	41.333	1.715
10.1239	47.1139	3.08
14.7887	73.6975	4.553
10.7401	59.4092	4.203
9.33574	53.8538	5.251
7.84668	38.1018	1.841
8.11769	39.184	4.949
11.5734	58.7118	6.64
10.4264	47.2034	4.818
8.01784	39.1304	7.469
9.5391	44.7629	3.898
11.2596	63.1381	6.73
9.20731	49.5602	5.326
11.4997	63.7703	4.218
10.0831	50.7125	4.841
10.4556	43.9766	1.423
12.2979	58.8113	3.775
9.42875	46.1924	2.396
10.56	50.476	6.382
9.66321	56.84	8.402
11.3368	55.0599	4.955
9.7001	46.9716	4.866
11.243	58.0235	5.225
11.5927	65.2498	6.999
9.42357	48.4827	2.639
11.3335	63.2735	4.901
10.5334	49.8586	5.999
12.8475	64.5862	8.695
9.00181	48.9769	1.114
11.6254	52.1117	2.85
11.4215	59.9833	1.775
9.2965	50.8385	1.043
7.7535	34.597	3.958
9.61343	48.9153	1.69
11.3674	58.2962	2.375
9.87705	48.0175	2.695
9.92319	36.585	6.278
8.88187	43.6709	7.087
13.5887	63.4247	8.458
9.72651	49.7759	5.783
9.73481	43.8684	3.648
12.5383	54.1315	10.544
9.75693	54.9698	3.763
8.72085	42.2806	2.209
8.83046	44.8876	3.019
10.3144	45.1866	2.415
10.0473	41.4682	6.14
8.94705	49.4371	2.652
8.80069	42.205	6.58
9.63784	44.3757	7.44
10.1229	47.6338	2.018
8.80772	47.3701	4.075
10.5974	56.1543	6.872
11.8794	63.0647	3.793
11.3466	60.4502	5.455
8.94075	42.864	3.875
11.6732	55.0898	3.487
9.99685	45.0907	7.871
8.71788	43.8791	0.874
9.97568	57.7352	10.549
8.00568	35.6013	5.647
7.77943	29.1183	5.095
13.8964	69.8012	3.742
