length	config	time
8.72834	51.0353	1.476
9.97719	54.9564	0.275
8.70235	53.0552	0.356
6.70641	36.2534	0.317
7.37383	43.2068	0.545
10.2032	52.9221	0.848
12.4427	58.249	0.851
9.22764	58.8407	3.367
10.1075	47.4979	0.72
7.77628	34.631	0.425
7.54653	36.6845	0.351
7.78809	36.4227	0.225
10.1656	54.3465	1.374
12.1276	59.1904	1.966
10.7874	53.2092	2.529
8.27382	53.0298	0.946
7.01934	39.5074	0.599
8.47365	43.5067	1.116
12.267	58.3441	0.804
6.73152	39.6663	0.092
7.20486	45.0159	0.437
9.95891	50.7472	0.552
7.16993	33.734	0.277
9.98389	55.361	1.059
7.81157	38.3783	0.826
9.39275	56.5972	0.584
9.1015	51.8712	3.948
9.04523	49.0946	0.421
8.43194	49.7681	0.837
8.30005	41.6489	2.394
10.8629	54.2881	2.434
7.91607	38.9474	0.24
9.23457	52.6603	4.139
8.6232	43.7787	1.005
8.49786	49.5264	0.191
8.50099	36.695	2.164
10.8016	59.3687	1.154
7.14716	34.4358	0.327
7.68546	41.8412	1.1
6.64315	34.3528	1.166
8.0115	46.6378	0.3
9.32667	48.3188	0.408
8.52712	41.1324	0.948
6.63974	40.931	0.374
13.0524	68.58	1.125
7.03853	33.5798	0.561
8.09412	39.0973	0.143
7.98179	49.6163	0.902
9.37067	47.4169	0.393
9.33035	43.7716	0.425
