length	config	time
9.41038	52.0438	5.788
10.0295	52.3163	6.139
10.9388	54.2632	12.542
9.20105	48.2219	1.157
10.2122	57.3453	4.247
9.181	51.2746	6.503
9.48452	37.4523	2.858
11.1031	51.4135	0.781
10.0718	50.4279	1.006
11.3642	71.5116	4.756
9.23166	40.5448	3.143
9.31037	43.7094	4.631
8.52066	45.9859	2.726
9.12157	42.6383	4.687
7.51882	30.3323	2.068
7.7029	32.4625	6.61
8.41138	42.4714	3.712
9.8674	47.4592	2.667
11.564	58.5322	4.209
10.6416	56.5299	1.709
9.69732	52.2883	1.635
10.1069	50.4665	3.442
9.77306	48.0938	3.249
8.90094	45.0977	2.422
10.1946	52.1346	4.209
8.83725	40.1248	3.32
9.08193	50.1405	1.701
10.0482	52.4367	4.373
11.4526	61.5642	6.611
9.19419	48.8192	3.599
10.0614	48.0069	2.129
8.33311	39.6064	1.142
13.4765	69.1906	4.129
8.92473	46.8711	3.305
10.8329	56.6594	10.09
11.5532	54.4515	2.449
10.7088	58.4236	7.912
11.8246	60.9568	3.943
9.89234	48.5747	4.099
9.83015	48.3216	2.198
