length	config	time
8.69724	61.543	1.093
9.68245	51.6869	0.304
9.36335	56.5094	3.358
7.50343	47.0314	1.602
7.48742	46.3105	0.403
7.59599	45.3519	0.605
7.87911	51.06	0.933
8.35446	52.6377	1.029
8.45067	58.8758	1.466
6.06959	35.4385	0.218
7.85562	40.7603	1.478
9.38594	50.9921	0.654
7.81116	45.8864	0.435
8.38674	44.1578	3.439
10.6791	69.729	0.166
6.26627	30.9139	0.186
6.21522	48.5765	0.66
7.21092	43.3936	0.401
6.67289	47.8029	1.451
9.24347	52.6329	0.658
7.39257	46.7334	0.237
10.1733	49.7753	0.781
6.23113	39.3206	0.165
6.50821	39.4531	0.195
7.81114	37.6784	0.102
9.47522	50.681	1.407
7.82452	39.5489	0.252
6.2734	36.682	0.319
7.96532	54.4286	1.249
10.9916	58.3436	0.56
8.53841	54.0437	0.454
8.69483	65.4331	1.315
7.46721	53.1632	0.179
7.58806	47.7724	1.322
9.10123	53.2362	0.869
8.29495	58.3243	2.068
7.81864	37.4024	0.056
10.3719	68.0146	1.407
8.1355	55.2041	0.219
8.88924	63.669	0.751
9.07819	58.2653	2.377
8.72172	53.1828	0.403
9.31739	59.0235	1.291
6.93224	42.0364	0.533
8.55616	57.3324	1.354
8.2199	46.922	0.659
6.82735	45.1728	1.148
5.56638	35.9185	1.724
11.1295	56.8466	0.74
7.11614	47.4198	0.305
