length	config	time
5.88979	39.3062	274
4.91422	28.4524	116
4.13461	24.9578	154
4.29489	31.0795	130
4.33976	33.2174	107
4.41581	34.6666	174
5.80457	30.2618	141
5.70187	37.6262	243
3.6345	25.4336	128
5.35055	41.2269	374
4.42467	32.0876	158
4.55499	27.702	307
3.98692	23.6396	69
5.10269	30.2144	245
3.87744	29.7334	154
4.42376	22.3622	55
4.38878	30.4454	81
3.92478	21.5217	46
4.38124	31.4345	157
4.25212	28.0917	243
4.49636	27.1178	127
4.07705	26.3094	66
4.18796	22.707	51
4.94553	29.762	150
4.30762	24.5985	125
3.38896	25.3439	127
4.28538	30.337	252
4.08578	20.4769	282
5.63752	37.9892	200
4.71878	38.864	240
5.64002	35.4609	383
5.3785	35.6144	145
3.94672	26.7706	117
4.51468	35.7894	392
5.2896	34.1393	141
5.24895	35.6256	218
4.40583	37.7359	684
3.976	23.4966	74
3.91586	32.0886	256
4.13361	31.5204	130
4.54761	32.1429	158
4.35263	29.8356	105
4.71123	38.2512	159
4.12807	21.5794	79
4.22307	29.8352	125
5.24702	34.9418	162
4.28483	26.1752	56
4.13521	29.4419	124
5.63563	31.0702	126
4.2629	36.198	210
4.51805	31.2163	267
5.25693	30.8411	211
5.43277	34.7942	229
4.12483	24.7431	113
3.70323	30.2514	133
3.66699	26.1825	224
4.0506	24.9738	152
4.04213	25.229	182
4.73374	36.898	136
3.98931	28.2413	200
5.09751	42.1575	247
4.15619	32.7861	97
3.99782	21.6797	113
5.81485	45.9154	297
4.15935	25.6928	95
3.97634	28.1037	315
4.10532	29.5518	168
5.9343	36.4875	312
4.21331	30.1447	277
4.1531	29.284	108
4.98552	36.7757	218
5.09043	29.9024	137
3.88562	25.9496	113
6.2466	47.3982	317
4.46614	30.189	83
3.95618	33.9557	141
4.26419	29.4016	131
5.45363	40.9925	308
3.86668	23.8768	55
4.55518	26.914	69
5.29001	30.9202	251
5.29705	29.6559	209
3.95441	29.8324	99
5.4102	44.1085	152
4.64259	27.6506	90
4.4305	25.2003	60
4.39067	31.9314	202
4.63265	34.9947	225
4.39159	29.8487	239
3.83664	23.2766	81
6.71601	40.3292	316
5.31756	45.3284	154
5.55615	33.9484	179
4.47595	26.2967	72
3.74381	21.1698	101
4.89566	29.9537	300
4.01083	25.3046	214
4.6439	32.1924	203
4.5016	33.3176	222
5.3151	26.6773	89
