length	config	time
5.07582	23.9469	219
4.53977	23.9617	135
6.82805	38.7774	202
5.52902	36.2411	337
4.77499	27.0869	275
5.62465	28.3114	105
4.65658	21.625	163
6.40627	28.6474	151
5.3636	27.0286	99
7.40644	37.6086	181
4.5822	20.1486	101
5.46176	27.1349	124
4.91183	30.8487	157
4.505	19.1772	50
7.79837	37.4751	268
5.05317	36.4444	354
4.45699	20.5525	57
5.57838	31.8693	245
6.67833	35.2993	177
5.49639	30.8175	128
5.27949	35.3859	279
4.92304	22.1357	106
5.48136	33.4637	187
4.78236	23.9864	86
5.43056	31.4713	360
5.11666	23.115	76
6.75186	33.8263	303
5.11623	23.0826	133
5.85387	34.3461	179
4.82891	35.5004	268
4.70714	24.6147	156
7.738	47.6261	348
4.87639	26.0998	116
5.33262	35.7487	317
4.9451	27.8565	153
4.88068	31.9208	155
4.37003	22.0937	81
4.58118	19.0267	46
5.9578	28.8852	111
6.72287	40.0535	237
4.66684	22.5861	139
4.46812	26.5673	173
6.17568	31.4214	133
4.72036	19.6772	69
4.67927	20.5042	95
4.00988	26.5153	137
4.56153	29.9236	85
4.88513	20.9261	79
5.01287	25.4552	141
5.10981	22.7509	115
5.16706	24.7416	75
6.29173	29.8044	241
4.6508	24.1983	127
4.57699	18.9423	78
4.77306	24.0348	125
4.85214	24.9179	205
5.36067	26.537	73
5.63841	37.4638	233
4.9648	21.7186	67
5.22714	30.7339	201
4.44251	23.7058	75
5.1813	28.6668	98
6.69013	36.7663	196
4.5567	21.2139	49
6.21352	31.4993	148
4.7012	23.5255	59
4.67949	27.4687	137
5.5869	33.3688	236
5.41155	28.3308	230
5.62128	32.5622	184
4.98329	25.025	56
6.65328	29.7427	273
5.39383	26.431	96
4.73017	22.5144	111
6.32642	34.6846	301
4.79845	21.5508	98
8.07693	33.7583	182
4.8699	25.275	69
4.80742	30.0587	133
4.93493	21.2636	63
4.61301	23.5845	81
7.48168	52.7756	256
4.47886	19.818	81
6.93658	47.9133	311
5.84558	29.8179	145
5.70232	32.8543	121
5.63935	30.5164	240
6.02902	38.4318	216
5.73137	30.1545	275
5.65139	35.319	298
4.95441	23.4007	349
5.08379	23.6052	100
5.00557	38.3035	129
6.07227	30.6411	113
5.73729	35.1723	265
4.65487	24.0103	91
5.13457	27.9242	101
4.70055	24.4801	89
4.77158	24.1025	134
4.92203	23.5322	83
