length	config	time
7.74613	34.9887	0.686
8.2701	37.7979	1.457
10.395	51.4363	0.543
7.14575	40.9502	2.571
8.43047	43.5887	1.608
8.9333	46.4024	0.699
7.44636	37.0014	1.931
7.67844	36.6071	1.521
11.198	56.4844	0.737
11.3274	60.2695	1.306
8.92423	44.4308	2.626
9.76574	51.6059	1.955
8.69134	43.7491	1.702
8.06574	44.8105	0.284
8.25427	43.4489	1.501
12.1817	67.427	4.671
11.6619	53.1375	1.497
9.31747	46.1973	2.278
8.46474	43.9715	0.844
8.69537	42.4225	0.842
10.1178	44.8474	0.472
8.33348	39.791	1.194
10.1726	55.0616	1.082
9.43436	42.1973	1.877
11.0031	61.336	1.76
9.70496	47.092	2.56
12.123	68.6661	1.152
8.11211	34.4473	0.737
9.47884	40.8381	1.928
8.60587	38.5231	1.158
9.69087	49.0326	1.548
9.17916	38.3671	4.241
8.93328	41.7363	0.314
8.02498	44.9813	1.003
8.79389	45.795	1.16
7.67545	35.4698	1.993
10.0005	47.8632	0.405
9.8156	50.4368	2.374
8.64976	38.8367	0.856
8.3438	41.7784	1.195
10.7449	56.8579	2.782
7.3615	35.8611	0.728
11.5036	55.9521	1.885
9.93066	52.1305	2.136
9.88656	55.987	7.521
8.28673	41.0664	0.976
10.0538	55.2345	0.995
9.36957	43.0957	1.243
9.66186	47.9627	2.543
8.33833	41.4283	2.794
