length	config	time
6.22672	52.801	335
3.30989	23.0843	81
4.88236	36.651	309
5.75304	36.7625	234
3.50922	37.1022	160
3.17283	25.454	255
3.6225	28.1671	780
3.93314	34.1216	240
4.28461	40.4548	139
4.87791	41.4542	387
4.36945	35.7173	232
5.12126	39.4051	222
4.23637	37.3795	132
4.42644	37.1725	137
7.01267	64.3513	462
3.9499	34.2655	112
8.22972	75.649	504
4.76458	53.3571	367
4.58969	43.8718	160
5.00396	43.5034	766
4.55906	41.2153	515
4.23399	27.0376	340
3.54825	34.3305	210
4.71576	41.422	458
3.48577	34.7726	467
2.99903	31.7317	317
4.49265	30.4695	80
4.54587	41.6358	128
3.46181	25.6442	92
3.09482	21.1718	137
3.58652	26.5884	136
3.72004	28.7811	230
4.63109	36.0241	309
3.55032	22.1865	193
5.20834	40.6344	230
3.29093	29.7074	398
4.29349	33.3064	202
4.84893	37.6992	399
3.49398	33.1891	110
3.39308	29.1167	407
4.93857	35.3082	374
5.59768	51.6024	611
4.87584	34.646	208
5.14314	49.4229	249
6.13528	46.5889	305
3.5775	33.5815	151
4.32521	37.1844	138
5.62253	40.5204	305
4.56665	42.6996	274
3.36885	25.1806	255
5.31205	44.4408	374
5.32802	34.9363	474
4.97535	34.7075	803
5.17961	39.0142	279
4.6461	40.1012	275
7.79863	54.0976	213
5.5384	44.9567	156
4.319	33.3647	601
4.25357	29.8746	110
5.33767	43.9622	158
3.95981	30.7699	174
5.72792	50.867	380
5.63517	46.0354	179
4.36665	44.9636	454
3.35012	31.4245	92
4.0443	52.2794	136
3.55043	27.7159	125
3.73297	40.6697	184
4.28715	41.3237	434
3.87943	36.8564	170
4.44912	40.3527	679
5.72618	42.1841	411
3.89706	28.6202	234
3.79881	25.8053	130
3.51751	27.4193	103
5.69752	37.5342	317
3.04936	25.9574	57
3.63453	31.0277	212
4.73474	26.6146	343
3.77249	36.032	175
4.15963	32.0344	168
3.80873	32.7202	158
3.84909	25.1314	168
4.14525	37.2111	195
3.29204	20.483	231
3.90374	45.1598	300
3.79753	25.9418	51
3.59889	33.9333	297
5.44403	38.9794	283
3.64118	36.6241	183
3.87709	38.4883	534
3.83954	33.2668	135
4.44652	45.9064	358
3.72735	28.0953	170
5.05754	39.7925	163
4.08416	30.4471	99
4.42126	38.0084	153
4.50873	43.1742	660
3.50632	28.3002	726
3.10435	26.2614	84
