length	config	time
5.36642	41.743	192
4.3469	35.1938	332
5.46212	33.4258	207
3.97023	32.1134	155
5.73223	42.5957	153
3.7804	26.9051	179
3.36482	32.232	115
3.9311	35.6683	420
4.18787	28.3245	72
3.90957	32.9311	212
3.29041	29.1148	114
3.29355	33.6015	129
4.28729	39.8247	398
5.50848	42.2009	312
5.07995	45.053	440
6.09293	41.738	440
4.94544	40.606	429
5.40878	34.2287	389
5.71959	43.5808	106
4.78215	53.3864	772
5.13561	31.9339	189
4.19321	26.5212	90
5.01448	31.8209	94
3.55335	27.5089	235
4.11096	40.6239	191
4.55488	45.4058	765
4.30409	37.3688	255
4.40708	29.9611	93
4.58869	37.2313	384
6.16752	41.9225	140
6.90227	57.9043	408
4.15884	41.3414	154
4.00586	39.1228	311
4.64963	45.6802	182
3.91166	27.3796	281
4.35516	26.6177	153
4.40379	31.0422	96
4.24432	39.0162	429
3.75096	41.3551	281
4.04487	34.5289	158
6.57616	43.4964	169
5.2624	50.9311	219
3.54541	31.3712	189
4.10421	30.3386	103
3.66175	27.6573	134
5.79326	41.108	453
3.72904	29.4653	73
3.59264	28.7098	109
4.16357	34.7526	205
4.40361	30.4357	195
2.72001	25.0372	115
3.76074	34.3838	111
3.76033	23.3577	244
3.44973	27.5208	330
6.60259	46.0531	431
5.44818	40.9602	428
4.52027	32.885	154
4.76982	35.648	137
5.83599	38.9605	319
4.26782	32.9945	310
3.79931	27.5718	215
4.95459	38.2633	268
3.71159	31.0397	200
3.28302	26.4197	284
3.66524	24.9821	83
6.28884	50.3731	206
4.03453	46.7849	307
3.97303	23.9936	69
4.95656	45.8574	175
7.27788	59.7173	576
3.82415	29.971	133
3.49105	25.0774	53
4.39299	39.0458	153
3.67595	25.628	96
3.86693	25.408	221
4.28259	32.6445	208
4.70391	43.2071	215
3.77823	27.0955	248
4.3839	39.7079	219
8.04735	43.0165	977
5.22729	43.8206	377
5.0793	36.6033	602
6.12081	51.6294	695
4.33677	34.0299	327
4.67532	38.2673	252
3.30145	27.0244	92
3.78468	27.151	112
4.09567	33.8347	426
4.31394	39.2721	200
4.24205	30.8047	178
4.68696	38.3018	131
3.8214	28.5023	183
4.10059	33.3239	190
3.82044	32.9566	244
3.83139	28.365	490
5.15272	34.3794	111
3.97168	33.1312	333
3.68216	29.2771	90
4.16819	33.3637	150
4.3533	26.9588	776
