length	config	time
4.86548	39.449	336
2.81553	23.47	74
3.56749	36.9564	87
5.28616	51.1363	722
3.60257	40.9578	1016
5.44259	43.7048	304
5.1149	40.9967	505
6.57051	42.4278	379
3.50457	55.4002	248
4.64648	44.1777	738
3.77528	42.6561	196
7.39155	62.6143	552
4.97009	51.0664	260
5.17175	54.1979	241
3.11618	25.9921	107
5.20594	48.1416	342
3.77932	39.0058	295
3.97371	39.9508	258
6.3103	52.5504	529
3.77753	26.7819	119
3.77138	33.0571	291
2.71069	32.5088	184
4.11967	36.7345	171
6.09215	47.9137	195
4.68733	38.9399	168
5.68894	35.8532	498
4.33351	38.8262	127
4.45176	44.3832	832
4.51288	44.4534	133
3.6387	34.4674	198
2.90238	27.6964	117
3.43351	26.1077	284
5.017	47.0165	255
4.08947	32.146	127
3.76675	35.2701	480
5.27206	44.5571	334
3.89483	26.761	218
3.32077	32.129	330
3.40178	38.5296	255
4.59939	38.2214	254
5.17592	42.9759	363
3.60866	35.4743	197
6.46642	44.2617	472
3.16975	34.8407	218
3.25151	26.5536	72
4.71343	41.9299	425
4.3775	43.4086	220
2.93314	35.5078	558
3.83202	38.4641	220
3.37952	42.5842	298
5.09862	53.3348	525
4.39641	37.5846	89
2.54623	26.7342	200
6.4923	56.6882	426
3.1966	32.9446	565
4.73703	46.087	395
4.00249	58.1126	668
4.45981	35.7852	292
3.85285	34.5005	198
5.48664	42.9965	254
3.6793	35.0072	304
3.22136	31.3056	110
3.73602	40.1121	212
3.42894	39.9782	400
3.06784	35.0019	136
4.84856	49.6878	576
3.78389	32.9128	107
6.69472	53.3334	1074
3.17073	28.1349	153
3.55307	29.6486	163
6.66696	68.0227	387
4.19485	50.2439	307
3.60488	27.9883	133
4.16598	32.7204	86
4.19036	40.9746	188
3.84983	38.0212	129
4.65242	38.261	82
3.80012	35.5437	174
3.50781	38.286	156
3.08605	31.0672	397
3.68617	37.1871	241
4.51922	39.0411	273
3.96544	46.101	202
3.02358	27.5563	81
5.44361	56.9738	241
6.0446	44.4066	655
6.75082	42.8305	679
4.0528	32.8421	133
5.20924	46.691	331
4.70698	42.7685	201
4.38307	56.8568	335
3.42012	30.3031	498
2.64867	29.4661	104
3.46529	33.7652	237
6.12694	57.0283	773
5.96523	61.709	362
5.66856	49.0085	481
4.37667	45.1694	317
4.32447	40.0242	847
3.52719	34.9752	327
