length	config	time
4.47082	28.1055	524
4.91403	37.1529	243
5.05617	45.4227	308
4.66759	48.6636	472
6.1724	53.5396	560
8.53685	62.5495	796
3.31122	37.3574	160
8.21087	53.6967	746
3.16495	33.9461	200
4.51159	35.4148	798
6.79188	46.4119	234
3.76832	27.5566	56
4.34368	36.3722	585
3.29522	27.9372	256
4.182	35.5556	489
3.02176	25.0358	128
3.16171	27.6292	282
5.46724	35.2702	325
4.34349	27.1346	221
3.53254	26.5572	253
5.16566	49.2242	701
3.17263	25.1756	116
5.75884	43.0269	267
4.08866	34.1007	303
4.89422	36.1475	283
4.09904	48.259	304
4.2091	30.9942	285
4.9158	44.8617	557
3.98988	43.5363	242
3.92351	33.9929	420
3.45141	31.9384	62
3.92563	39.7921	135
5.78826	47.0478	229
4.31524	34.2271	103
5.19262	53.1218	356
5.32864	45.6014	394
4.4026	50.0059	400
3.68525	27.6624	282
4.44542	42.7795	224
3.81687	31.995	613
3.59278	25.6516	69
4.40034	33.7843	145
6.17669	41.7663	459
2.8529	27.0835	102
4.11537	38.4082	524
3.65532	35.8497	102
5.15556	35.1456	1185
5.5703	39.5954	791
4.98502	46.3913	614
4.61669	34.3179	184
3.68361	26.4597	90
3.96934	31.6175	345
4.36481	39.8694	291
4.16137	32.7476	151
4.18113	46.9533	322
3.5931	30.0993	69
3.88997	39.9569	330
3.84458	26.4569	133
3.86747	28.1777	192
3.90705	29.2928	533
3.33344	29.919	160
3.7236	36.555	238
4.15343	33.4568	124
5.07617	43.6552	367
3.5005	32.086	140
5.26035	54.3209	297
3.28472	30.759	345
5.70011	58.36	447
5.15695	33.4277	532
2.76236	25.2703	116
7.99545	62.843	374
4.05318	39.2802	859
4.38248	33.4896	368
5.8408	56.6283	349
2.77619	27.9871	354
5.9554	39.6054	296
4.25272	40.178	633
5.19135	38.5052	130
3.94862	39.657	246
3.31721	32.2278	207
4.52225	41.1981	106
4.66434	36.5198	221
3.97429	40.171	530
4.44924	50.2701	255
3.05992	22.3332	213
3.88131	47.222	155
3.53375	34.353	210
3.49747	33.6599	139
3.92845	42.0014	454
4.84481	39.8106	392
3.74472	33.2691	136
4.14051	46.5974	818
3.5388	37.3191	151
6.44979	45.707	187
3.64252	33.9873	311
3.49261	38.0002	381
3.83678	30.6114	262
5.49709	47.7407	622
3.45533	33.3502	169
3.0747	29.5519	70
