length	config	time
6.29024	32.2838	435
6.05262	30.0584	254
5.96119	29.5149	192
7.20389	29.4829	151
5.07348	26.9438	238
5.2114	26.2637	119
7.2417	32.1171	138
5.57561	23.5618	173
5.78472	36.3237	142
7.32874	35.1594	198
6.03093	31.1904	143
5.30571	21.1074	49
5.90257	36.5806	257
6.04058	21.7094	78
5.4941	27.8895	198
5.05126	25.2029	124
5.74772	28.1262	136
8.67299	38.7352	235
6.62402	30.6692	159
5.01828	21.7993	85
6.95537	44.1586	340
5.79158	30.8952	166
5.07522	21.9688	85
5.28107	23.2831	104
5.48815	25.0052	210
4.84189	30.7641	232
5.11956	27.1391	228
5.37626	27.3939	235
5.44707	29.8052	173
5.84797	27.9295	135
5.28674	21.8374	109
5.04067	26.5713	168
5.4804	31.2644	303
5.1846	25.0656	77
4.67624	33.2926	187
5.45195	29.1847	160
6.04253	32.097	247
5.31153	22.7711	61
6.05078	29.33	284
4.53795	23.3717	111
5.35707	29.0711	111
5.23836	30.9921	152
5.16998	24.7245	118
5.4556	28.1864	116
5.39581	27.4858	101
5.13857	23.2797	93
5.00071	22.55	82
5.16615	21.3027	75
5.26707	27.1068	254
5.21057	24.1366	124
7.0731	28.3032	212
5.36143	32.0219	279
5.35555	25.3522	609
5.72358	26.0263	106
5.72961	27.1947	114
6.23404	31.2104	384
4.8372	24.5991	102
5.30579	21.6499	75
4.88545	21.9237	67
5.22499	24.7279	65
5.60126	35.3146	200
7.6039	33.0499	179
5.96321	35.0977	265
5.1102	26.2752	279
5.45819	25.1364	116
5.68687	26.8327	110
5.20545	27.2925	298
4.86123	26.0255	80
7.10621	35.9693	212
5.73936	25.8798	95
5.12232	26.6808	257
4.43574	24.9746	113
5.18695	32.4797	174
5.25808	28.5855	219
4.67324	22.7458	70
5.73535	22.8506	92
6.14326	25.6649	122
4.73993	24.6654	109
5.57231	26.0842	204
7.3123	34.7485	264
5.06964	22.3104	81
5.19556	23.7907	104
5.13082	29.8502	252
5.04058	28.2671	252
4.8435	23.7569	78
5.10798	26.0739	81
4.42159	23.0738	195
6.35191	32.833	154
6.24059	33.0344	145
5.36894	31.8078	158
6.32911	29.7482	216
4.75334	21.8448	89
5.47387	28.3744	224
4.80637	24.8156	138
4.69472	22.9869	120
5.81728	32.6855	127
5.40161	25.725	93
5.42445	26	103
5.91041	31.08	120
5.77203	29.1446	136
