length	config	time
4.59879	35.1175	220
4.20783	44.2216	288
3.50087	32.1073	472
4.93509	37.1471	593
3.01089	26.2697	69
3.27124	33.2263	147
5.86582	47.7352	180
6.96919	54.2803	493
3.78131	32.7688	297
2.80461	24.2691	215
3.84226	28.5902	282
4.53755	43.393	131
3.76654	45.5957	145
4.39274	36.4351	399
2.64156	28.993	479
3.31982	30.2222	160
3.54731	34.4321	161
4.24918	31.4958	204
3.82173	33.4761	188
4.55048	31.859	215
3.50708	24.4051	275
2.59854	26.1271	119
5.52373	44.4865	313
3.70951	27.7457	110
3.25295	25.6957	621
4.6589	44.0121	333
8.16266	61.215	799
4.07262	42.6248	168
6.07186	51.3116	224
3.30652	25.9855	90
4.3734	33.7549	663
6.09983	44.1379	789
5.4908	42.3899	329
3.52196	26.4861	91
6.6338	47.6533	507
3.41285	38.1821	213
4.46105	37.8429	156
3.50136	35.0246	240
4.53217	44.4914	342
3.80964	29.2601	480
4.10732	30.1379	137
6.75332	69.3471	638
3.68507	40.1922	198
1.97423	25.4341	195
6.35319	41.9416	462
5.19981	41.7457	421
4.55198	53.1116	286
3.50066	27.5439	128
2.9647	22.3062	66
5.0383	39.8063	636
5.41022	59.7179	907
4.59863	32.1557	152
3.33917	31.1233	59
3.87282	34.4808	134
5.02052	44.736	826
3.56338	29.0354	124
2.89552	23.9519	154
4.13242	33.8186	252
5.66337	48.5379	373
3.89836	33.5502	131
7.92596	58.8676	310
3.26491	27.546	74
2.7081	26.8444	87
3.34917	38.0133	296
4.66764	31.8978	465
4.88222	44.12	301
3.44199	33.6816	149
3.80081	50.5998	570
3.66773	33.7488	253
3.74636	39.2315	367
4.02701	34.4009	457
4.80133	42.1563	250
3.90567	34.5916	154
5.97633	62.6773	509
3.59225	31.3242	96
4.94765	44.4454	432
4.96	44.6838	702
7.88541	65.242	976
5.02386	43.9582	449
3.76107	33.2629	658
3.62446	38.6952	159
4.1863	41.057	412
2.90333	29.1811	155
5.19251	38.9341	1112
4.09049	31.2719	212
5.1284	38.1188	325
6.74605	44.4385	465
4.35778	41.0983	145
3.91625	33.8333	232
4.3978	37.107	444
3.25107	32.1267	148
4.59244	46.2411	258
4.68916	53.4476	338
3.67427	35.2449	563
2.79896	30.2812	232
4.64051	36.3947	761
2.83422	25.6479	303
3.58817	27.6963	462
4.74172	33.7211	257
3.73763	34.8707	114
