length	config	time
8.03377	39.1772	3.205
11.0425	59.3725	4.046
8.81156	43.5941	7.216
9.31711	40.9277	3.164
10.3239	62.4899	2.302
9.1328	41.0633	1.615
10.7095	50.4386	6.974
9.83474	44.6294	12.543
12.7005	60.0546	3.419
8.92398	50.0058	7.076
9.56946	44.5761	4.697
9.63494	50.392	4.872
9.46861	52.7162	4.283
11.4655	53.8352	6.094
8.24729	33.8197	2.135
12.8623	67.7719	6.07
9.67804	47.5699	2.425
14.6074	71.4577	11.247
10.3178	46.3336	2.475
8.97321	50.6184	4.22
10.6656	49.9043	5.77
10.424	48.5669	4.236
8.24865	39.1791	5.07
10.0137	44.9003	5.82
9.55782	35.5195	3.376
11.1883	64.4011	4.912
8.9154	51.1169	5.975
10.5039	57.243	4.042
12.026	50.8765	6.591
9.12523	36.1202	3.833
8.08032	34.4035	2.568
10.2636	54.9775	4.592
10.2222	57.2082	3.8
11.9764	55.5083	2.717
9.33713	45.0612	4.665
11.7546	61.1673	4.724
9.72476	52.9066	10.04
9.18508	44.489	3.651
10.8791	53.3164	2.39
11.6162	56.1514	16.42
