length	config	time
3.93772	31.97	816
4.17538	37.8051	261
6.10748	43.7523	648
2.60165	30.6534	218
3.76996	43.374	218
4.39023	40.5502	209
4.41218	37.4706	475
3.66517	30.82	227
5.4219	51.0402	289
4.82202	47.6289	444
7.46525	44.6509	143
3.5384	38.6247	646
5.38661	49.4725	622
3.68377	28.4571	391
7.94971	57.6981	558
2.748	31.3335	90
4.65523	46.6661	395
4.17628	34.6715	167
4.92192	60.2862	165
2.68087	33.455	155
2.4687	30.2134	159
3.57114	37.7371	217
4.12746	37.1913	1494
3.35015	43.6262	181
4.74818	46.6966	601
3.19971	28.5435	181
3.90201	32.4991	211
6.1206	67.0405	1643
2.67497	26.4375	186
7.63664	65.0765	828
2.95606	22.2205	693
3.59642	29.6142	263
6.07026	53.7854	348
3.6629	33.0881	212
3.44312	34.9937	139
2.74504	36.8727	338
4.18662	47.1588	487
4.12372	38.5416	182
3.59567	43.197	186
3.1717	29.1736	398
4.21144	39.8705	423
4.19567	49.6034	204
4.66885	32.6186	110
2.97805	30.1329	258
3.06264	37.8573	193
4.45485	44.2223	456
3.63747	37.9977	244
3.0845	32.8349	228
4.10641	39.7127	223
8.36702	79.331	477
5.1355	87.6006	364
3.92557	33.4275	329
2.93584	39.522	440
4.34228	30.0377	146
3.61794	45.934	506
4.14185	31.3313	131
4.56988	50.6618	308
3.34679	29.985	124
4.68206	33.2763	565
5.89919	51.7881	147
3.58392	42.9821	269
3.73428	31.1328	169
6.19033	66.047	349
4.64247	40.6253	280
5.92623	50.772	511
3.89627	34.486	81
4.0991	37.6697	732
5.39918	42.5703	133
4.61539	47.3169	633
3.21967	40.4977	262
4.24566	58.5433	686
6.33096	43.4002	421
4.74643	50.9014	837
6.20151	53.448	442
4.42815	48.4559	402
3.58838	44.0766	484
4.19891	47.4334	199
4.50993	40.7238	166
3.12981	39.5098	71
3.38811	39.9458	147
3.35802	29.6125	283
5.08443	46.1884	452
3.79385	34.2667	207
4.12832	40.4333	591
6.73407	59.936	433
4.40772	54.8049	383
4.25566	40.7253	338
3.55319	27.6858	57
5.34167	46.5833	590
4.2961	41.8483	249
5.02192	56.8026	423
3.78881	32.3482	541
3.22006	30.0986	148
3.28163	38.28	164
3.5866	47.6152	234
3.47119	33.5833	690
3.53341	29.8275	91
5.03224	32.0672	854
4.10361	37.8059	411
3.39702	31.7523	102
