length	config	time
3.90476	32.9484	309
4.05364	23.2999	452
4.45876	36.6046	230
4.5424	33.0253	323
3.88115	30.6042	103
4.37011	41.5966	366
4.1361	34.5718	238
5.15597	49.4555	492
4.881	39.9902	369
4.80684	42.9052	161
3.74938	32.0905	146
4.21768	29.4919	95
3.33201	28.9034	176
5.00108	36.5721	251
3.58896	29.2725	69
3.79512	35.478	133
4.10628	38.3361	176
6.26716	41.7677	194
4.4448	44.4394	270
4.62655	48.9141	380
3.30159	22.442	393
3.83849	33.3724	87
4.0135	40.6711	106
4.21055	35.1168	219
3.79789	29.4068	141
6.02557	50.0746	456
4.12629	48.7351	365
3.77206	23.9219	105
4.66494	33.9331	411
3.38924	38.9383	82
3.73081	33.2884	185
5.88389	45.5221	445
3.99137	38.354	337
3.19258	29.4001	215
3.69146	27.719	62
3.86605	35.8204	179
3.24656	27.5496	76
4.2432	40.9788	158
5.03675	39.5901	317
4.25701	32.4725	219
5.81487	38.2826	369
3.5992	28.7421	252
4.11437	44.4235	285
3.65196	35.8966	135
4.91296	38.7951	411
4.6778	43.4373	208
4.65335	29.827	98
3.45269	36.9595	206
4.28928	35.955	196
4.42731	37.0755	146
2.95176	32.0323	231
4.40909	41.6962	213
4.10323	34.5652	229
5.75421	39.3921	513
4.49782	35.7541	313
4.18504	37.5844	137
5.98117	48.578	457
3.48334	24.5907	61
4.94273	34.949	345
4.24296	30.3405	769
3.04676	23.8166	107
4.00051	36.7345	127
3.43087	32.2825	260
3.46077	28.1438	755
3.44162	29.239	114
3.13174	21.2573	294
4.16878	29.9686	314
3.79571	27.3043	239
5.36654	48.9418	302
4.47835	30.8427	415
3.00757	22.8422	146
3.01685	22.9167	81
4.554	43.1286	559
3.11479	22.9094	98
5.4778	42.2365	337
5.06528	51.4157	399
4.2897	30.0947	108
4.90607	34.6661	138
4.8995	50.1883	323
4.05893	34.5004	300
5.5032	57.257	669
4.91129	43.2015	374
3.0423	33.6215	94
5.06138	38.3645	279
2.64432	23.4649	122
5.13079	36.2149	785
4.60892	34.6383	317
4.58505	35.436	148
3.38779	26.8148	265
5.44879	54.0072	387
5.32005	37.3873	245
3.78613	34.3638	179
3.64317	27.3115	110
4.83189	32.7459	305
3.66689	36.6142	125
3.95609	26.644	489
5.91467	36.8889	433
4.09645	47.4376	226
3.89465	30.1833	110
3.10724	23.6339	152
