length	config	time
5.29311	46.1613	277
2.93893	27.2184	118
2.92409	29.2496	71
3.80539	33.2497	181
3.90582	36.1082	257
5.24229	48.8501	193
3.25655	27.1315	351
4.13999	45.1595	654
4.82084	60.4835	292
4.04356	42.8576	266
3.69759	42.3574	174
3.90953	40.3733	346
3.85859	40.3395	166
2.83495	32.543	162
4.32477	37.5214	273
3.59247	28.7188	104
4.20137	48.4628	281
4.7509	37.9992	147
2.93266	26.3155	403
2.76876	31.5203	151
4.58158	47.1809	239
3.35964	30.9051	139
6.10131	65.5832	744
5.01476	52.7374	373
4.96638	51.6959	210
4.13154	53.4692	374
3.29351	30.6348	96
3.8966	36.3394	195
4.21494	39.5368	533
3.42457	42.6466	356
4.34898	41.6737	182
7.18493	63.3654	1013
2.64869	30.6643	75
5.02842	51.9998	733
2.92704	30.0939	90
4.00551	35.6957	276
3.99725	42.8712	151
5.89706	70.5703	746
3.81529	40.102	249
4.05895	49.1607	343
4.07259	45.3749	205
4.92772	49.1658	800
3.00121	34.2502	448
5.00124	45.756	310
3.92835	37.7844	136
3.37827	35.1009	207
5.57142	63.2071	769
3.89893	50.0803	415
5.86038	58.3767	559
3.65433	38.9613	371
3.2592	29.5561	65
4.29199	42.057	1053
3.48811	32.501	509
6.96366	66.8741	732
4.23076	45.0124	111
3.82738	35.9623	155
3.74507	24.6789	572
2.88152	24.8049	204
8.90575	71.5173	527
3.30481	31.537	83
3.43224	32.4504	225
3.10446	34.1395	90
5.09985	52.9153	382
3.19892	30.7205	192
4.60248	49.0579	258
4.57113	57.0571	491
3.64003	44.3822	413
3.29002	33.1983	139
2.96212	43.3379	175
4.12276	29.7722	221
3.40922	40.483	329
3.56559	24.3353	113
4.98659	38.7454	410
3.48553	34.9008	157
6.73085	47.2665	658
6.10543	44.1665	363
3.87	40.5057	147
3.43995	35.3198	373
2.71832	22.3232	227
7.08213	52.8882	639
4.49052	36.8035	108
4.40918	34.0841	101
5.53786	48.3923	202
5.04934	42.4493	576
3.91679	38.589	283
3.2909	34.2415	491
3.95874	37.6301	497
4.06084	37.2418	123
3.38845	28.9514	210
7.88171	53.7133	210
3.52292	41.8568	227
3.18355	29.0913	177
3.25265	30.8158	136
4.99341	47.8003	159
3.40389	37.9922	700
4.61444	41.2811	191
3.01922	24.5415	168
2.81898	25.4549	1057
3.90725	46.9567	613
4.79225	62.2799	249
