length	config	time
9.11592	44.2838	3.466
10.5058	50.3534	1.819
8.33418	37.8781	2.476
10.3933	49.1626	2.345
10.6472	54.8856	4.51
9.89655	51.6329	1.837
9.2359	44.3816	10.485
7.85775	33.6463	5.42
8.67082	38.7167	4.725
8.61012	41.9679	2.135
8.80449	37.8224	3.654
9.18287	48.386	4.255
10.2969	50.0625	5.729
14.9927	76.0551	12.023
8.69185	40.4412	1.591
9.47516	46.4867	2.077
8.41095	39.9098	3.317
13.3714	58.703	6.191
12.0809	57.9549	2.813
9.22224	50.7194	1.811
9.63401	53.5296	27.24
9.88532	48.5368	9.196
10.3575	54.7675	7.91
9.94491	43.8069	2.348
11.4388	51.4559	4.875
8.80296	40.5258	3.968
10.941	65.4424	4.99
9.49808	44.8065	18.581
9.86308	43.4377	3.376
13.1854	74.6475	5.52
10.5718	58.0612	2.799
11.5623	60.5713	5.175
10.5747	52.2559	2.013
9.02748	40.1721	3.707
13.1467	67.2881	6.829
9.23317	40.6732	1.238
9.48593	44.1064	1.837
8.72388	42.5762	4.519
8.97208	40.3349	4.036
11.7345	61.0559	7.413
