length	config	time
4.60379	23.4659	124
4.65414	23.5829	126
4.47801	27.0174	208
5.44644	35.2644	273
5.67996	30.5458	293
4.60074	30.9691	219
7.77695	42.6122	206
5.23804	30.964	135
5.1891	21.546	137
6.33276	37.9084	371
5.11458	28.8764	264
6.6331	40.5387	264
5.67797	23.7415	81
5.0014	20.6068	65
5.33099	23.749	117
4.99924	23.0574	86
6.27758	36.0024	360
4.87236	26	80
5.54914	32.5038	128
4.73809	23.4386	69
4.89502	22.7722	141
5.07475	25.2247	110
5.1268	23.268	90
4.57983	25.8111	153
7.15896	33.7207	189
5.31853	24.7685	143
5.38321	29.8054	343
4.97184	30.3125	117
6.09217	30.3736	196
5.70875	36.3008	163
5.58051	26.4722	75
4.88993	21.5947	56
4.99338	19.721	56
5.45112	29.0297	162
5.06459	23.485	143
4.96725	21.483	92
5.4049	31.4537	283
7.27021	28.7293	218
7.07558	35.6189	162
6.92107	31.4801	367
4.88672	22.2539	85
5.25386	23.9965	87
5.22844	34.0259	132
5.8732	33.6061	362
4.76134	25.0967	138
5.20993	24.6282	114
4.59184	23.1234	135
4.53415	26.417	117
4.75494	22.2184	110
5.63226	32.2392	192
5.51494	32.7954	289
4.5308	26.5026	85
6.40377	28.3309	155
5.90117	27.787	194
5.93912	31.3833	197
5.35447	24.3365	224
5.35004	24.9566	211
5.6198	27.5128	100
5.20831	29.2339	135
5.39253	27.2326	254
4.95594	30.8675	274
6.23786	29.9037	151
4.77757	21.8043	83
5.03423	22.339	56
5.67026	29.8124	125
5.45061	34.1346	192
5.36246	23.702	85
5.53899	29.777	144
5.02487	24.4712	85
6.31264	29.3421	426
6.74225	33.9291	184
5.49278	26.5985	65
6.47707	34.3682	136
6.63292	29.5869	163
6.04537	26.4421	335
5.33749	25.2695	312
5.41425	26.5336	142
5.46895	25.6839	168
4.91168	25.8999	178
4.74774	28.9966	172
5.68594	32.2589	228
4.8774	23.4426	137
6.81493	26.6644	79
5.04149	27.3673	137
4.57414	20.1454	78
5.55092	31.906	258
4.76408	26.3032	135
5.66007	31.7579	367
5.7312	30.5093	290
5.1081	31.8425	215
5.71677	33.9219	163
5.0959	29.8019	105
8.47706	40.7741	278
6.80222	29.3299	300
4.55476	24.9518	95
4.96427	20.6943	82
4.99524	22.5325	86
7.66119	35.1452	209
7.38956	29.0532	136
5.13298	25.5775	84
