length	config	time
7.53518	42.7537	1.726
8.11165	44.2816	1.69
10.0485	55.5432	0.633
7.8833	37.2955	0.524
10.1866	57.9903	1.139
14.3176	70.0451	1.487
7.7827	38.9049	0.213
7.55762	36.8191	0.347
6.75367	35.3163	0.777
6.51449	33.0799	0.072
7.56241	37.6669	0.125
9.13779	53.3111	2.626
6.74171	42.5259	1.082
9.49231	40.5435	0.087
10.0588	52.3696	0.858
7.21594	41.1777	1.099
7.10918	39.71	0.234
7.58693	44.3982	0.18
9.0368	50.5318	1.216
7.27165	33.222	0.239
5.42263	36.1118	0.317
8.85305	51.7034	0.55
10.3297	59.1973	0.853
8.23201	43.4342	3.818
7.49742	45.8432	1.365
7.88121	43.7718	0.816
9.02118	49.5248	1.015
6.0411	34.4224	0.104
11.0988	64.2193	2.012
10.1489	58.3409	0.327
10.5255	59.4102	1.044
11.5397	58.9095	1.784
8.69704	49.1251	0.858
10.2153	61.2725	0.774
8.79406	40.5556	0.557
11.9605	67.9507	1.734
9.41418	40.821	0.41
7.44521	43.7027	1.918
10.4991	60.1525	1.119
10.5552	51.9098	2.504
8.95563	41.3252	0.308
9.13884	48.9225	2.253
8.56942	55.439	0.622
11.6591	59.7253	2.076
8.91598	46.0006	0.635
9.29944	48.592	0.685
8.83682	36.4908	0.129
6.02872	42.6539	0.257
6.76357	32.4355	0.149
9.37572	52.8343	1.399
