length	config	time
4.18221	36.2313	884
4.40635	36.1029	286
4.52991	47.4617	556
3.68861	35.7521	191
3.64028	26.0742	201
2.16399	27.224	158
3.6547	40.3335	1112
3.63354	43.3896	186
3.63891	39.9824	362
3.83729	39.1314	424
3.31024	31.7894	435
5.20085	55.8568	368
5.10118	52.9338	659
3.89251	40.7167	353
4.38039	45.1257	807
5.56995	59.2248	794
2.93181	34.6686	330
4.30537	61.8447	652
3.85808	36.7938	516
3.44948	32.3786	559
3.57603	41.6473	361
4.03398	39.1082	451
2.5856	28.3612	222
5.62547	48.9804	481
4.63935	39.7942	255
5.5193	65.2694	317
3.62096	31.2226	127
3.00123	34.5606	89
4.73952	41.8845	218
4.11637	28.1003	125
2.99545	40.5873	216
4.40768	42.3485	248
4.67414	41.0254	363
5.67796	48.2316	242
4.6749	49.2503	569
3.93025	50.0384	236
3.11151	40.5898	819
4.17681	34.2329	118
4.63277	32.8421	339
4.2344	38.2757	449
2.967	29.8618	160
3.79284	30.2192	472
3.19527	38.555	148
3.29779	27.2022	210
2.83853	30.3524	217
5.59241	47.2568	615
3.80362	36.7177	249
3.31009	42.1388	131
4.09675	39.9582	249
4.63214	45.6007	680
4.57134	45.7815	275
3.39576	28.3895	158
2.95486	21.999	175
3.24928	29.6075	468
5.38827	50.7796	587
4.65191	42.1972	591
3.5579	29.4906	275
3.61786	30.3041	202
3.88051	37.9198	336
3.01146	28.5738	136
7.03751	47.5767	381
1.79936	24.8654	97
5.48476	53.2224	371
2.81466	30.8942	116
3.10041	26.9006	349
7.38714	59.2661	471
4.22601	42.5918	515
4.15848	39.2823	311
3.45617	35.9808	112
3.08418	27.7869	85
3.63575	41.4955	287
3.93926	48.7812	189
2.7541	20.6247	63
4.9895	55.4035	1095
3.32028	35.3387	631
6.23713	66.0482	384
3.82839	44.8342	576
5.22581	47.2515	340
6.38963	50.0051	334
4.06046	40.207	493
5.10911	48.6509	928
3.80001	41.7377	244
4.26535	27.7982	424
5.63741	45.5213	184
3.76601	35.0697	1073
5.04931	42.1293	282
3.47351	37.4893	349
3.13722	34.493	326
4.85317	60.432	806
4.0113	46.5175	419
2.8766	29.9444	125
2.36304	29.0633	288
3.84389	43.8098	308
5.80817	64.422	433
3.57572	36.9835	524
6.13594	44.8608	596
5.58955	47.1127	721
3.60649	38.9703	530
4.34393	41.3511	613
3.51152	34.4422	286
