length	config	time
6.8195	57.2146	290
4.07701	37.9382	211
7.2172	56.4552	599
3.4085	29.5395	432
4.0005	49.3272	239
7.42065	50.136	884
4.1442	34.8126	228
3.41096	28.9798	67
4.62405	42.2653	190
3.58444	31.6343	473
4.18	39.9561	303
3.84742	35.7129	195
5.12851	42.9276	201
5.12595	34.0332	504
3.00085	28.3463	240
3.55242	33.4507	238
3.31198	29.1235	256
4.55969	43.486	182
5.20477	42.7563	517
6.31411	43.3571	282
5.85306	65.5816	986
3.45956	33.3149	179
3.54284	31.2178	104
4.02348	39.6252	558
3.27946	29.9974	156
3.29144	26.9395	374
5.74363	49.0124	367
5.28653	46.4949	380
9.60159	63.8286	629
4.88256	36.8397	144
4.63522	43.1514	264
3.42162	32.2328	721
3.98001	33.8754	478
4.69897	45.6832	308
3.99202	48.0701	287
4.35036	42.5704	367
4.26906	31.366	304
4.23347	40.9444	149
3.6752	32.6675	71
4.76655	40.0901	240
6.93952	61.5403	613
3.51493	32.5215	291
4.75216	52.6645	391
4.28663	33.8327	177
4.19748	51.627	338
4.15137	40.1169	181
3.4956	30.9089	196
3.59051	32.369	377
6.54236	51.2667	282
3.90123	29.7908	468
3.61346	38.8118	208
3.47399	25.1342	94
3.84189	26.3903	150
4.16935	37.5716	221
6.50642	43.5324	661
4.04709	31.19	180
3.62622	29.5765	291
3.2693	30.3604	175
3.98521	38.6843	231
3.53079	27.7367	355
4.52511	37.3263	474
4.2186	52.6742	425
3.76886	28.8105	130
3.56949	28.8828	381
3.67042	30.8582	164
4.38582	35.8135	798
3.78384	29.9745	179
4.66426	43.7486	125
4.04048	32.9828	152
3.62957	42.3764	239
8.2521	62.7211	535
5.27802	54.6639	748
3.37737	25.6307	135
3.81206	29.3849	147
5.69386	45.9741	409
4.78957	30.5853	126
4.25242	40.3281	312
5.01533	39.8506	241
4.12213	32.169	236
4.69514	48.9037	678
4.82302	42.6749	332
5.38224	49.7753	433
6.83884	44.0575	787
3.90805	38.6866	434
3.64089	31.3795	239
4.64793	33.4355	149
3.94002	34.3272	83
3.97063	31.9305	746
5.15902	45.3583	241
3.53829	25.4243	302
4.04925	39.4428	616
4.73808	41.5376	188
3.78715	32.7412	804
6.45816	36.5521	148
4.7176	44.0111	103
4.33784	38.3719	236
3.91132	32.5669	131
3.38829	29.2405	263
4.94351	43.9338	337
5.26413	48.7279	454
