length	config	time
5.50281	24.1706	74
6.04101	30.4836	251
5.94194	23.6028	86
6.03902	27.4574	113
5.89587	26.4574	250
5.76088	24.9738	258
5.45887	26.0292	167
7.41742	28.5973	228
6.24179	29.7021	222
5.41277	21.5699	90
7.52132	39.0546	238
5.26138	19.9643	79
5.88104	20.6495	77
5.35816	23.9191	139
5.10134	22.0762	183
5.25263	25.6929	161
5.24089	21.589	72
5.2968	22.5093	103
5.3465	22.6364	94
5.44577	23.3058	127
5.36894	21.896	95
5.92035	31.8635	232
5.56159	23.2063	191
5.51324	24.307	117
5.42918	21.413	99
6.18274	28.2959	372
5.18024	20.6666	70
5.68076	23.0165	199
5.51893	25.6955	199
5.64712	23.5847	128
6.66672	24.6715	220
5.29826	26.7486	155
5.87581	29.1398	161
5.25144	19.4495	50
6.28223	26.7985	235
5.17659	23.4933	92
6.36926	33.0845	354
5.62295	26.5413	288
5.39043	20.1808	74
5.52046	21.2162	68
5.29603	21.5519	73
5.17527	21.7391	61
6.06089	21.4068	181
5.73861	23.3607	92
5.06224	20.8944	79
5.60698	24.5642	234
6.99045	29.0799	177
6.37828	26.8125	116
5.35669	23.7577	131
5.2343	23.7288	131
5.55391	30.8503	783
5.6228	24.4944	167
5.59433	25.5384	200
5.83416	26.3472	192
6.05963	28.2792	115
5.5729	26.859	676
5.20033	25.3214	194
6.056	26.5318	91
6.45805	25.0198	85
6.13113	27.6159	202
4.96133	24.303	82
6.91485	27.4791	211
6.48585	29.0413	260
5.89862	26.2771	90
5.33067	23.7222	100
6.02404	28.616	249
5.35321	24.8339	172
5.90839	25.6416	179
5.20108	19.4868	55
6.1835	26.8176	74
6.07019	33.0758	300
5.2279	24.5185	167
5.94027	27.4912	131
5.32947	24.0525	116
4.73342	24.1229	94
5.39742	20.5049	67
5.84045	23.331	183
5.376	21.223	108
5.93992	24.1613	110
5.30082	21.1201	101
5.29256	28.1146	294
5.43055	23.5159	81
6.4681	31.7301	167
5.58276	22.3957	99
6.30501	23.503	117
5.50178	23.8527	108
6.0296	30.6313	219
5.84465	24.5093	120
5.0623	29.1523	187
7.26365	37.736	638
5.56579	24.1871	123
5.53997	25.9051	180
6.23846	25.8378	113
6.64493	35.7173	185
6.16266	25.6642	78
5.90349	26.9618	111
7.52277	29.9906	189
5.60266	22.4038	98
8.0314	34.4711	293
5.17133	20.1641	209
