length	config	time
5.28899	22.9317	78
6.75665	31.4434	276
6.02072	37.0994	242
5.42204	26.74	72
5.94099	36.5742	126
6.35858	27.7871	150
6.94758	34.4354	258
4.8562	22.3551	72
4.86266	21.5965	61
5.53718	27.8545	188
6.04057	32.3894	258
5.0128	26.9571	217
5.87483	32.3891	140
4.6912	23.4664	76
7.24552	43.2088	213
5.23365	29.9318	188
5.18097	27.3517	131
6.08655	27.4059	149
5.06374	24.5722	69
5.36368	24.5921	92
7.42887	35.5447	359
6.14655	32.1566	250
5.75792	22.445	94
6.1066	31.3293	206
5.70629	23.9466	159
5.20689	28.9395	191
6.09716	35.837	229
4.79106	22.7676	213
6.00521	29.1533	111
5.65933	25.0879	104
5.93436	39.0646	262
6.55307	34.1811	254
4.62451	23.2452	86
6.03184	32.0605	166
4.88388	25.0208	76
5.09654	29.3832	106
6.76229	33.1593	205
5.84665	32.3867	174
4.97706	27.6351	93
6.44044	35.311	272
4.93565	27.3812	124
7.1328	36.2648	367
6.90016	31.9517	159
4.89761	24.9225	132
6.82705	43.8186	296
5.17507	29.2122	161
6.14453	26.6522	89
7.01886	40.9652	174
5.34859	33.997	157
4.39347	20.8715	98
5.08144	24.391	96
5.30901	27.6921	142
5.34084	34.5328	235
5.48404	27.696	124
6.25174	36.0993	230
6.07206	29.8363	122
5.5689	29.8524	205
5.60846	28.0662	246
4.92036	18.9199	59
5.73339	24.2343	222
4.74079	27.7929	192
6.53863	29.9284	170
5.42851	26.4039	95
6.35354	35.3996	292
5.03582	21.0829	86
5.26512	24.6046	152
6.23901	31.684	298
5.3777	23.4797	107
6.06785	28.8082	278
5.84517	35.7942	262
5.36584	26.1027	92
4.74128	21.8033	108
5.41109	34.7156	172
5.40949	36.589	134
4.81152	23.7836	144
4.46778	26.4017	102
5.39878	26.5126	467
5.41548	25.0048	72
5.72475	32.7258	172
4.99113	20.232	82
4.57088	20.2082	70
4.87264	24.4036	141
6.45807	35.3848	253
8.25915	51.8495	520
4.77381	22.7392	111
5.62966	24.538	138
5.51114	30.1407	189
5.40686	26.6488	133
5.20258	22.8791	103
5.12833	21.174	100
5.05652	21.4255	64
4.71178	22.3753	94
5.20303	25.6063	238
4.93974	28.7401	127
4.72885	22.5798	73
7.09164	33.6664	329
7.02978	35.1414	171
9.16154	43.303	304
5.31352	32.4824	148
5.98899	32.8192	210
