length	config	time
6.40684	30.6387	744
5.34071	24.2042	1078
6.73769	28.6832	568
6.09267	21.9849	658
6.38427	26.773	398
5.77318	24.2661	401
6.47349	29.3779	732
5.35501	22.3009	144
6.79774	33.96	931
6.13366	27.8476	363
6.47238	27.056	444
6.15929	32.3411	660
5.64988	26.1936	305
5.76887	22.128	151
5.5503	27.6529	335
6.50642	26.136	660
6.36801	24.6107	842
6.2706	26.2706	409
5.7978	22.5234	443
7.05403	30.3187	1036
6.12191	28.2615	509
6.47019	23.1183	785
6.77539	27.7005	641
6.16511	25.261	528
8.00139	31.0354	1666
7.16574	32.7059	1098
6.04892	22.4744	376
5.56662	22.7435	233
7.7145	32.4674	1748
6.31483	24.3686	575
5.63657	22.5453	192
5.79554	26.6506	335
5.62657	22.0217	184
5.95681	22.8246	224
6.94929	29.8993	2777
7.78292	37.2629	1065
6.35504	25.2314	434
6.21248	22.5134	767
7.51593	32.8891	608
5.66017	25.8086	641
5.83289	23.6799	285
7.17036	34.0978	548
6.41647	28.4072	599
5.90857	22.6348	279
5.70321	24.7399	266
5.8547	25.391	570
6.15526	28.7135	418
6.35737	28.0005	426
6.03174	24.0743	328
7.01728	27.1491	830
5.93468	24.1068	291
5.79337	20.6758	250
6.392	29.7472	476
6.50301	24.5646	495
6.0459	24.881	213
5.92009	23.6114	348
7.97525	38.8002	863
6.55894	26.056	394
5.79376	24.6867	300
6.42617	26.7302	555
5.73878	27.1986	347
6.24695	27.6586	482
5.99435	25.9795	258
5.71689	24.0386	254
7.14741	33.8508	503
6.11911	27.342	420
7.049	28.9221	1006
7.09598	29.4887	636
5.82234	26.93	294
5.80348	22.5768	229
7.62083	36.5139	1848
6.06971	24.0589	316
5.75126	23.8262	225
5.96198	26.0786	272
6.23928	26.2913	320
6.46056	23.9677	395
6.33079	23.1784	345
6.09984	26.2594	314
6.07558	25.1536	354
6.43822	24.5765	386
6.3253	29.2097	868
5.71103	23.7323	354
5.57609	20.4245	92
7.08455	29.8995	1107
7.5347	36.5146	843
6.52806	26.0268	700
6.90465	27.3061	789
6.79265	24.6371	462
6.16795	26.9983	477
6.35823	29.2697	595
7.13876	27.0842	999
5.61279	23.2654	167
6.08616	25.0848	275
5.50777	21.1838	128
5.64913	24.3435	231
5.41344	28.3729	739
7.34834	27.82	624
6.87595	24.7783	553
5.73181	22.3971	208
7.07933	30.2594	812
