length	config	time
4.96457	28.9184	106
5.64349	46.6078	224
4.47113	25.0142	118
8.0525	42.9628	217
4.7623	24.8355	67
7.3945	40.9905	345
4.91818	30.2191	182
5.15933	35.5887	317
4.22974	25.2227	369
5.19171	27.591	127
5.6826	29.7365	393
4.75975	33.5917	307
5.39808	30.8846	109
4.73966	24.5954	77
5.95787	41.4452	200
5.17895	38.0131	180
5.52786	43.143	192
5.12752	33.6799	165
4.39562	26.5194	155
4.93608	42.4608	203
3.92361	28.201	83
3.95223	28.7235	132
4.4498	29.9468	602
4.61527	26.7158	99
4.1449	24.6388	51
5.25012	36.2248	281
4.31574	27.0025	131
3.88412	20.6578	85
4.56732	28.4549	290
3.96504	23.5329	87
4.76243	37.8922	210
3.97783	23.9707	53
4.44227	27.4853	142
4.77269	31.7856	185
5.51517	35.5599	202
3.96103	23.3978	54
4.03012	29.7248	131
4.7697	35.3304	201
5.33984	38.0302	457
4.42624	26.4007	75
5.88388	29.4302	219
3.91491	20.6939	78
4.85265	34.9392	184
5.54337	34.5828	242
7.44636	38.4553	197
5.32485	35.5726	413
3.84304	20.7963	149
4.00617	27.8408	252
4.24425	28.8667	351
5.62866	28.0924	83
4.14992	25.3364	85
3.89249	21.2131	319
3.99553	21.9163	112
3.62638	25.6345	91
4.01838	26.0719	145
4.78251	34.7206	201
5.1195	41.8968	243
5.33473	34.6978	132
4.12856	25.1839	89
4.66316	36.0781	256
4.45718	31.6159	71
4.40436	25.5044	87
4.93653	27.1747	123
3.86474	19.2625	83
4.44226	30.4201	226
4.79342	33.424	167
4.55991	29.9961	123
4.10176	22.4552	64
4.17298	27.2966	71
3.99333	20.348	85
5.14372	38.5371	230
4.15293	24.5583	227
4.35768	27.3545	89
4.43523	26.9902	145
4.67346	28.7056	180
4.14066	29.2836	158
7.15728	40.3307	360
4.3827	27.594	174
5.13219	27.5064	211
3.99311	29.4038	147
5.13487	34.1391	302
5.04618	36.79	262
4.13538	22.2913	54
3.65842	19.5872	69
4.2731	26.4591	90
3.8823	27.5663	422
3.75166	25.3393	105
3.83217	24.1904	157
5.79474	34.0642	118
6.06029	36.6783	182
4.22283	20.5337	146
6.54498	34.3427	322
4.12142	23.1247	68
3.85848	25.7468	77
4.11712	27.4422	258
4.79048	28.1256	100
4.38191	24.0048	231
3.93176	22.7251	99
4.63694	33.259	122
3.77737	26.4447	71
