length	config	time
10.3693	61.108	3.417
11.0244	60.9899	4.148
11.342	57.8677	1.655
9.06425	43.0627	2.298
10.9096	58.8869	4.111
10.2823	51.5315	4.814
12.9784	61.0376	3.771
12.8225	65.6848	3.085
9.9636	43.802	11.184
8.0672	37.2362	6.271
9.7545	51.6475	6.958
11.1997	60.0751	2.047
10.9815	55.4295	5.31
11.0776	59.3047	1.512
11.6601	62.2473	3.405
9.97975	54.619	14.061
10.1871	55.0453	5.305
9.87145	43.4227	6.987
11.7181	57.1375	2.772
8.61987	35.5252	2.508
8.1353	37.5192	1.903
9.31076	51.4249	0.74
9.35928	54.2725	4.929
8.41871	37.6709	6.535
8.73722	47.3795	5.362
10.1619	47.91	4.222
11.5704	62.2384	4.014
8.76029	42.3205	8.201
11.8536	55.1067	2.495
9.281	44.0775	3.756
10.2421	56.6484	12.084
9.32573	54.3615	2.979
10.2195	37.2221	2.173
9.68698	48.0954	3.319
9.28113	54.0507	5.359
9.23252	45.3349	6.06
13.2059	60.3049	8.227
10.7344	47.7077	5.04
9.66033	42.0166	8.899
9.77352	46.6514	1.553
10.4376	52.2201	4.654
8.81485	41.8894	2.317
10.9548	61.0619	6.409
12.1506	62.7045	2.294
8.14094	39.5392	2.015
10.5542	51.913	3.855
11.8261	61.8315	8.646
10.2668	55.3644	4.937
10.2959	45.1431	2.707
9.51997	40.844	2.365
9.75848	52.1471	5.532
7.4131	41.4325	1.679
11.1815	49.3514	8.479
8.84602	41.0886	2.154
8.8508	47.1626	0.98
9.82846	47.9729	1.369
10.301	57.2738	3.812
11.8425	60.4102	7.969
10.8415	53.4107	9.554
10.3694	50.0582	3.915
14.646	69.2625	2.43
11.2608	56.9097	6.796
10.1423	50.0023	2.681
9.23587	52.0583	2.074
8.26154	37.4603	1.337
9.63129	41.7819	5.349
12.0772	60.6645	4.675
7.29905	32.9217	2.686
8.20086	33.8637	6.959
8.46764	36.5719	6.628
10.1686	52.5743	2.369
9.45366	42.3814	3.939
9.95876	46.07	1.801
9.04718	42.0996	2.361
9.64815	48.853	2.492
10.467	54.1136	5.078
11.2427	59.6123	4.646
9.94402	49.9249	3.916
9.946	58.7213	3.717
9.53034	43.3316	4.917
13.1174	70.7198	17.672
11.2107	48.4642	5.397
11.1472	57.1098	2.671
10.7235	48.8371	3.245
8.38824	43.1529	7.147
9.69199	48.9601	2.075
11.8662	61.8946	6.75
9.85001	51.0978	9.605
8.46588	44.7392	4.304
9.7761	46.3115	2.788
8.18572	38.4907	7.472
9.29418	46.441	4.936
12.364	64.9259	2.553
10.4559	49.0237	10.608
11.1414	53.9027	2.979
11.4561	54.5447	8.15
9.27852	51.1018	7.327
8.78529	43.2934	1.98
8.13052	35.7299	1.482
8.43799	32.7434	5.043
