length	config	time
10.0328	52.4902	4.953
9.57825	51.6652	8.881
10.4418	45.9267	5.102
9.47376	44.4043	1.192
8.87953	51.653	3.566
11.4287	60.9839	7.089
10.7009	62.3952	4.193
9.65607	47.5919	4.617
9.55003	47.9683	3.191
10.0424	51.1053	6.001
10.5125	45.8333	7.519
10.2719	56.5009	2.692
9.35907	43.8254	5.1
9.2111	43.9335	3.256
9.85181	48.9039	4.501
10.7859	56.4998	3.173
7.95055	42.3304	2.294
9.35303	44.4908	8.228
8.29613	35.192	6.837
10.9895	58.4538	7.098
11.0398	63.7367	4.52
10.6404	48.8862	2.247
8.98316	45.1605	3
9.89057	46.8921	5.26
7.57143	31.2638	2.242
11.2764	62.3401	2.958
10.4773	51.2916	9.689
9.8346	53.2734	9.644
10.7316	55.6493	6.358
11.3349	60.3714	1.64
9.69833	51.2322	3.202
9.52422	54.8679	2.031
8.78875	47.0592	1.906
10.5579	58.6922	2.852
8.89264	43.5442	3.192
7.84238	34.0431	2.806
9.75882	58.8674	22.08
8.63144	38.6104	10.094
12.7775	58.3028	3.098
7.23529	31.4689	1.619
8.53351	38.2593	1.525
10.5496	50.3205	2.811
8.71284	34.9116	1.024
13.1881	65.7284	8.98
8.10596	36.5095	6.715
10.2597	51.725	4.564
8.54543	36.5159	1.248
9.4369	45.5449	3.166
9.60974	52.7028	8.627
10.3784	56.5426	2.068
12.4866	67.282	4.883
13.633	64.3159	9.339
9.03336	41.5554	2.252
9.19097	39.2683	5.526
8.96469	47.9534	1.329
13.276	59.9642	7.651
11.2165	58.805	10.963
9.15338	39.8525	3.253
9.15755	51.9406	5.432
10.6053	51.2908	1.865
11.0238	59.8597	3.844
10.6119	57.8276	6.826
7.90973	35.5809	3.692
13.1153	67.7288	6.387
8.27217	39.0098	3.217
9.73431	52.2489	8.724
9.575	47.8883	1.532
9.10969	47.7142	5.02
13.766	77.1762	10.193
9.4268	56.6345	8.131
11.5772	65.1841	7.42
10.3508	51.4005	4.043
10.4113	55.4418	5.348
9.59156	44.486	4.217
11.8775	64.3619	7.768
9.74877	47.3465	7.401
9.06493	47.4483	3.55
8.87182	38.6906	3.238
8.79825	37.9276	1.634
9.41782	39.3509	9.65
10.7771	56.992	2.538
10.4698	53.2552	3.774
8.88607	45.4105	5.794
8.56793	43.6274	3.109
10.5627	44.5695	2.536
9.90649	41.5367	1.619
9.93298	54.8871	4.689
11.8115	55.7747	14.421
9.26202	45.6029	1.621
10.4763	46.3395	3.898
9.33436	50.0807	2.164
10.3437	56.8336	1.046
10.8492	50.2838	1.661
9.59463	46.3213	3.863
9.23466	46.2822	2.735
8.7032	38.4117	6.341
8.63862	41.2915	5.737
11.0547	53.6886	6.836
10.8635	58.5495	15.374
10.2782	53.6389	3.896
